date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus
2020-02-05,000300.SH,3801.1,3866.01,3781.61,3828.53,174925524.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9596347837197907,-0.08931039322167744,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-06,000300.SH,3841.75,3914.92,3806.96,3899.78,176462235.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9893642671007905,-0.07236220828308337,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-07,000300.SH,3879.55,3899.88,3849.71,3899.87,151731759.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9607182708987783,-0.07234080004947674,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-10,000300.SH,3872.37,3920.17,3861.01,3916.01,148406969.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.912753122553239,-0.06850159015601831,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-11,000300.SH,3926.42,3970.52,3915.71,3952.46,143441674.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8867988767416162,-0.05983125554532709,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-12,000300.SH,3945.67,3984.43,3940.67,3984.43,126710321.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8353881115589954,-0.05222657522972218,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-13,000300.SH,3985.88,3999.55,3950.14,3959.92,145001843.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8050260952291644,-0.058056750848598515,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-14,000300.SH,3954.23,4001.56,3954.02,3987.73,143239803.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7695086321899811,-0.05144160666414521,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-17,000300.SH,3999.65,4077.45,3999.65,4077.42,182778969.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7814141490575919,-0.03010711252881182,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-18,000300.SH,4069.83,4076.39,4027.79,4057.51,163236220.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.702758049224295,-0.03484308954112625,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-19,000300.SH,4049.59,4085.17,4042.85,4051.31,169046441.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.59600804049008,-0.03631787896736194,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-20,000300.SH,4062.9,4148.53,4055.81,4144.66,212232624.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4881106964339381,-0.014112783332025036,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-21,000300.SH,4134.87,4184.44,4130.17,4149.49,217213604.0,none,0.0,MA20 下穿 MA60 + ATR 卖出确认,buy,0.5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.1120516813757575,-0.012963874795135055,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-24,000300.SH,4131.84,4149.01,4097.18,4132.84,212869303.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0053657930974769,-0.01692439801236434,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-25,000300.SH,4066.3,4126.71,4020.91,4123.85,244167831.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0244217572995706,-0.01906284268040581,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-26,000300.SH,4070.1,4132.78,4061.13,4073.02,261094061.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9737722755700863,-0.031153737282914484,-0.12265252771771573,1.0,,,0.0,0.0
2020-02-27,000300.SH,4084.08,4110.53,4067.44,4084.88,181290981.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9567924570995862,-0.028332607832083245,-0.12265252771771573,1.0,,,0.0,0.6591519605765169
2020-02-28,000300.SH,3988.73,4031.15,3928.07,3940.05,230275093.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0515751220879055,-0.06278321309042112,-0.12265252771771573,1.0,,,0.0,0.6591519605765169
2020-03-02,000300.SH,3968.84,4092.54,3968.84,4069.67,219313559.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1414514858938591,-0.031950599311606265,-0.09951260588155542,1.0,,,0.0,0.6591519605765169
2020-03-03,000300.SH,4125.14,4147.65,4067.91,4091.36,219369777.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1629345264885738,-0.02679121501240478,-0.08931039322167744,1.0,,,0.0,0.6591519605765169
2020-03-04,000300.SH,4078.5,4115.26,4060.73,4115.05,182424730.0,none,0.0,MA20 上穿 MA60 + ATR 买入确认,add,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.1533404403288083,-0.021156092188611253,-0.07236220828308337,1.0,,,0.0,0.6591519605765169
2020-03-05,000300.SH,4150.21,4215.85,4127.04,4206.73,231823115.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1923484163502374,0.0,-0.07234080004947674,1.0,,,0.0,0.5840834659935157
2020-03-06,000300.SH,4158.2,4181.31,4135.39,4138.51,172475717.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1595663228269377,-0.016216871536799182,-0.06850159015601831,1.0,,,0.0,0.5840834659935157
2020-03-09,000300.SH,4063.08,4063.08,3995.13,3997.13,208102035.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2361102784002527,-0.04982492339655731,-0.06278321309042112,1.0,,,0.0,0.5840834659935157
2020-03-10,000300.SH,3975.23,4093.0,3954.75,4082.73,197416402.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.310529683229356,-0.029476576818573963,-0.06278321309042112,1.0,,,0.0,0.5840834659935157
2020-03-11,000300.SH,4090.93,4091.27,4028.4,4028.43,161656111.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2555404802991237,-0.04238446489315928,-0.06278321309042112,1.0,,,0.0,0.5840834659935157
2020-03-12,000300.SH,3976.11,3987.43,3926.27,3950.91,157060458.0,bubble_warning,0.526533101826236,LPPL 警告，限制至半仓,reduce,0.5,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.2801996628541894,-0.060812079691351606,-0.06278321309042112,1.0,7.999893772532339,,0.526533101826236,0.0
2020-03-13,000300.SH,3771.01,3937.18,3765.15,3895.31,188296722.0,bubble_warning,0.526533101826236,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.3809965030299414,-0.0740289963938735,-0.0740289963938735,1.0,6.999893772532339,,0.526533101826236,0.0
2020-03-16,000300.SH,3899.86,3899.86,3720.51,3727.84,185968260.0,bubble_warning,0.526533101826236,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4152043483337802,-0.11383901510199124,-0.11383901510199124,1.0,5.999893772532339,,0.526533101826236,0.0
2020-03-17,000300.SH,3739.78,3786.89,3618.31,3709.68,166246129.0,bubble_warning,0.526533101826236,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.470999661001053,-0.1181559073199373,-0.1181559073199373,1.0,4.999893772532339,,0.526533101826236,0.0
2020-03-18,000300.SH,3729.69,3775.85,3636.26,3636.26,155037547.0,bubble_warning,0.526533101826236,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.520942368232533,-0.13560889336848325,-0.13560889336848325,1.0,3.9998937725323387,,0.526533101826236,0.0
2020-03-19,000300.SH,3623.79,3647.99,3503.19,3589.09,180807407.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4766613714786756,-0.14682187827600046,-0.14682187827600046,1.0,,,0.0,0.64863650704293
2020-03-20,000300.SH,3629.51,3663.95,3588.78,3653.22,139603000.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3817677776222714,-0.13157725834555578,-0.14682187827600046,1.0,,,0.0,0.64863650704293
2020-03-23,000300.SH,3542.68,3585.8,3523.79,3530.31,137108790.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3933717466789506,-0.16079472654532134,-0.16079472654532134,1.0,,,0.0,0.64863650704293
2020-03-24,000300.SH,3598.65,3627.76,3545.45,3625.11,143103021.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3965584571383243,-0.13825940813886306,-0.16079472654532134,1.0,,,0.0,0.64863650704293
2020-03-25,000300.SH,3711.48,3732.65,3685.99,3722.52,153495958.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3721736064862775,-0.11510365533323974,-0.16079472654532134,1.0,,,0.0,0.64863650704293
2020-03-26,000300.SH,3692.61,3736.25,3681.27,3698.05,112310665.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3319202670140793,-0.1209205249683244,-0.16079472654532134,1.0,,,0.0,0.6412868053266431
2020-03-27,000300.SH,3746.39,3758.78,3709.92,3710.06,124060995.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.248150506336789,-0.11806557587484812,-0.16079472654532134,1.0,,,0.0,0.6412868053266431
2020-03-30,000300.SH,3657.46,3690.64,3637.59,3674.11,126876673.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1875924355662475,-0.12661140600894272,-0.16079472654532134,1.0,,,0.0,0.6412868053266431
2020-03-31,000300.SH,3708.14,3716.07,3676.2,3686.16,111453025.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.164198419047846,-0.12374694834229905,-0.16079472654532134,1.0,,,0.0,0.6412868053266431
2020-04-01,000300.SH,3682.3,3731.78,3670.97,3675.08,119352620.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1273649083155801,-0.12638082310963616,-0.16079472654532134,1.0,,,0.0,0.6412868053266431
2020-04-02,000300.SH,3656.32,3734.53,3652.32,3734.53,115168209.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0480453162746166,-0.11224870623976324,-0.16079472654532134,1.0,,,0.0,0.5845983457685693
2020-04-03,000300.SH,3721.48,3738.83,3698.98,3713.22,99825083.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9452752356296222,-0.11731439859463288,-0.16079472654532134,1.0,,,0.0,0.5845983457685693
2020-04-07,000300.SH,3779.91,3803.63,3772.21,3798.02,142778030.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.889212175760874,-0.09715622347999509,-0.16079472654532134,1.0,,,0.0,0.5845983457685693
2020-04-08,000300.SH,3776.42,3793.0,3767.29,3780.34,111389513.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.812011207356992,-0.10135901281993365,-0.16079472654532134,1.0,,,0.0,0.5845983457685693
2020-04-09,000300.SH,3798.49,3801.72,3785.31,3792.81,100485032.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7248878253515463,-0.0983947151350335,-0.16079472654532134,1.0,,,0.0,0.5845983457685693
2020-04-10,000300.SH,3794.84,3824.74,3758.96,3769.18,102444956.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7231494185079815,-0.10401190473360533,-0.16079472654532134,1.0,,,0.0,0.5852086093701777
2020-04-13,000300.SH,3751.71,3769.88,3740.19,3753.26,79053343.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6539066797042115,-0.10779631685418356,-0.16079472654532134,1.0,,,0.0,0.5852086093701777
2020-04-14,000300.SH,3777.83,3825.76,3764.98,3825.7,110637585.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6419759857690591,-0.09057629084823604,-0.16079472654532134,1.0,,,0.0,0.5852086093701777
2020-04-15,000300.SH,3820.85,3829.8,3793.44,3797.36,108461984.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.59421685286611,-0.09731311493725514,-0.16079472654532134,1.0,,,0.0,0.5852086093701777
2020-04-16,000300.SH,3777.8,3807.36,3774.56,3802.38,95947965.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5837142705668529,-0.09611978900476126,-0.16079472654532134,1.0,,,0.0,0.5852086093701777
2020-04-17,000300.SH,3831.92,3863.45,3821.42,3839.49,132004301.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5902527360931972,-0.08729821024881557,-0.16079472654532134,1.0,,,0.0,0.5792160026397861
2020-04-20,000300.SH,3845.46,3853.8,3831.55,3853.46,100013115.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5531562396956763,-0.08397734107014221,-0.16079472654532134,1.0,,,0.0,0.5792160026397861
2020-04-21,000300.SH,3838.23,3838.23,3780.0,3808.05,102921888.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5803963526934618,-0.09477194875829908,-0.13825940813886306,1.0,,,0.0,0.5792160026397861
2020-04-22,000300.SH,3789.13,3839.38,3782.22,3839.38,85899464.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5797264637252767,-0.08732435882502554,-0.12661140600894272,1.0,,,0.0,0.5792160026397861
2020-04-23,000300.SH,3851.91,3857.47,3826.56,3829.75,95508450.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5404634758020875,-0.0896135478150486,-0.12661140600894272,1.0,,,0.0,0.5792160026397861
2020-04-24,000300.SH,3826.31,3827.21,3787.07,3796.97,94844135.0,bubble_warning,0.5472406837421431,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5449785140762771,-0.0974058235256362,-0.12661140600894272,1.0,7.999677676192611,,0.5472406837421431,0.0
2020-04-27,000300.SH,3808.02,3842.87,3793.77,3822.77,95462735.0,bubble_warning,0.5472406837421431,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5147944702386374,-0.09127279383273934,-0.12661140600894272,1.0,6.999677676192611,,0.5472406837421431,0.0
2020-04-28,000300.SH,3835.35,3859.68,3768.2,3849.15,122093476.0,bubble_warning,0.5472406837421431,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5691580213009433,-0.08500188982891688,-0.12638082310963616,1.0,5.999677676192611,,0.5472406837421431,0.0
2020-04-29,000300.SH,3837.51,3880.74,3833.72,3867.03,95854590.0,bubble_warning,0.5472406837421431,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5951709729436028,-0.08075155762314179,-0.12638082310963616,1.0,4.999677676192611,,0.5472406837421431,0.0
2020-04-30,000300.SH,3880.41,3921.7,3880.41,3912.58,132917125.0,bubble_warning,0.5472406837421431,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5908504762344166,-0.06992366992889953,-0.11731439859463288,1.0,3.9996776761926114,,0.5472406837421431,0.0
2020-05-06,000300.SH,3867.26,3937.69,3865.99,3936.25,139855675.0,bubble_watch,0.44928582561423114,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6317531711559236,-0.0488726619000559,-0.11731439859463288,1.0,7.999770046017261,,0.44928582561423114,0.0
2020-05-07,000300.SH,3937.59,3941.48,3915.9,3924.89,105514646.0,bubble_watch,0.44928582561423114,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5974779418058856,-0.0386604061498067,-0.10779631685418356,1.0,6.999770046017261,,0.44928582561423114,0.0
2020-05-08,000300.SH,3943.0,3979.66,3935.98,3963.62,116943341.0,bubble_watch,0.44928582561423114,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6201580658947777,-0.029174106541456357,-0.10779631685418356,1.0,5.999770046017261,,0.44928582561423114,0.0
2020-05-11,000300.SH,3974.76,3998.1,3944.5,3960.18,122673803.0,bubble_watch,0.44928582561423114,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6465162011448201,-0.01694208413699627,-0.10779631685418356,1.0,4.999770046017261,,0.44928582561423114,0.0
2020-05-12,000300.SH,3961.34,3970.11,3930.21,3960.24,98250554.0,bubble_watch,0.44928582561423114,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6360015635587526,-0.0008527558141295799,-0.10779631685418356,1.0,3.999770046017261,,0.44928582561423114,0.0
2020-05-13,000300.SH,3946.64,3972.53,3932.57,3968.25,88190669.0,bubble_watch,0.6016006448564604,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6607332253158161,0.0,-0.10779631685418356,1.0,14.99974421396253,,0.6016006448564604,0.0
2020-05-14,000300.SH,3952.2,3952.2,3924.05,3925.22,88530004.0,bubble_watch,0.6016006448564604,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6455692045309178,-0.010843570843570904,-0.0974058235256362,1.0,13.99974421396253,,0.6016006448564604,0.0
2020-05-15,000300.SH,3941.13,3945.2,3907.4,3912.82,92618382.0,bubble_watch,0.6016006448564604,LPPL 顶部观察,hold,0.5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6404160169135724,-0.013968373968373915,-0.0974058235256362,1.0,12.99974421396253,,0.6016006448564604,0.0
2020-05-18,000300.SH,3914.66,3946.43,3898.4,3922.91,112801762.0,bubble_watch,0.6016006448564604,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6712210696474858,-0.011425691425691498,-0.0974058235256362,1.0,11.99974421396253,,0.6016006448564604,0.0
2020-05-19,000300.SH,3963.78,3966.85,3944.07,3956.25,94015291.0,bubble_watch,0.6016006448564604,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6895057567712556,-0.0030240030240030746,-0.0974058235256362,1.0,10.99974421396253,,0.6016006448564604,0.0
2020-05-20,000300.SH,3955.71,3955.71,3923.92,3935.22,100791150.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.690649193908195,-0.008323568323568398,-0.0974058235256362,1.0,,,0.0,0.7086686463630536
