date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus
2020-01-22,000016.SH,2996.81,3023.9,2965.66,3017.88,33159760.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1241201558003249,-0.02360207452367158,-0.02546888699799077,1.0,,,0.0,0.0
2020-01-23,000016.SH,2993.77,2993.77,2910.39,2932.49,42839352.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3038776420615166,-0.05122895791745263,-0.05122895791745263,1.0,,,0.0,0.0
2020-02-03,000016.SH,2676.01,2755.84,2676.01,2727.09,58609184.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7404252951909147,-0.11768359955092966,-0.11768359955092966,1.0,,,0.0,0.6083702752244724
2020-02-04,000016.SH,2724.13,2796.71,2724.13,2794.66,57016369.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8097625245733384,-0.09582215780227321,-0.11768359955092966,1.0,,,0.0,0.6083702752244724
2020-02-05,000016.SH,2803.74,2833.21,2782.42,2812.9,44182070.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7842318078846866,-0.08992083032712894,-0.11768359955092966,1.0,,,0.0,0.6083702752244724
2020-02-06,000016.SH,2829.51,2866.39,2809.37,2854.89,42134251.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7933697397873378,-0.07633548270205737,-0.11768359955092966,1.0,,,0.0,0.6083702752244724
2020-02-07,000016.SH,2836.8,2851.82,2819.67,2851.71,34443628.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7771400369052002,-0.0773643325579213,-0.11768359955092966,1.0,,,0.0,0.6083702752244724
2020-02-10,000016.SH,2826.8,2854.83,2817.77,2850.06,33654934.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7424609019129569,-0.0778981697472847,-0.11768359955092966,1.0,,,0.0,0.6128703287029698
2020-02-11,000016.SH,2858.92,2893.07,2854.07,2879.86,36028244.0,none,0.0,MA20 下穿 MA60 + ATR 卖出确认,buy,0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.7291184038181684,-0.0682567465696916,-0.11768359955092966,1.0,,,0.0,0.6128703287029698
2020-02-12,000016.SH,2876.67,2895.93,2870.77,2895.59,31230750.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6736105840864042,-0.06316749869776073,-0.11768359955092966,1.0,,,0.0,0.6128703287029698
2020-02-13,000016.SH,2898.4,2906.72,2871.27,2875.48,37434764.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6471504803563126,-0.06967384165418344,-0.11768359955092966,1.0,,,0.0,0.6128703287029698
2020-02-14,000016.SH,2870.71,2900.2,2870.63,2895.06,35125996.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6177779489712107,-0.06333897367373809,-0.11768359955092966,1.0,,,0.0,0.6128703287029698
2020-02-17,000016.SH,2901.69,2950.28,2898.59,2950.07,45296532.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6410335240216314,-0.045541165318053634,-0.11768359955092966,1.0,,,0.0,0.5885362794434651
2020-02-18,000016.SH,2940.65,2944.43,2914.96,2924.4,38098991.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5698732516069622,-0.05384637783378565,-0.11768359955092966,1.0,,,0.0,0.5885362794434651
