date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2021-01-28,399006.SZ,3219.93,3248.02,3160.53,3161.86,95663222.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5085671575915618,-0.05847705941207293,-0.05847705941207293,1.0,,,0.0,0.5519970222350249,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7252092495389417,0.0,-0.036320911421108604,0.036320911421108604,False,1.3618425719855995,-0.03661656946093139
2021-01-29,399006.SZ,3201.67,3221.11,3070.04,3128.87,98297507.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5418388456970242,-0.06830065748725522,-0.06830065748725522,1.0,,,0.0,0.5519970222350249,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.707208878509772,0.0,-0.01043373204379705,0.01043373204379705,False,1.3618425719855995,-0.03661656946093139
2021-02-01,399006.SZ,3134.79,3189.85,3123.44,3159.99,87202139.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.457476456388631,-0.059033898708847454,-0.06830065748725522,1.0,,,0.0,0.6569056062439669,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7241889193229807,0.0,0.00994608277109621,-0.00994608277109621,False,1.3618425719855995,-0.03661656946093139
2021-02-02,399006.SZ,3176.25,3232.43,3130.76,3228.7,85529207.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4255667104992444,-0.03857377674019724,-0.06830065748725522,1.0,,,0.0,0.6569056062439669,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7616792343703962,0.0,0.021743739695378794,-0.021743739695378794,False,1.3618425719855995,-0.03661656946093139
2021-02-03,399006.SZ,3245.26,3276.23,3218.87,3223.77,87356803.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3752462172614357,-0.04004180761351184,-0.06830065748725522,1.0,,,0.0,0.6569056062439669,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.758989272891954,0.0,-0.001526930343481836,0.001526930343481836,False,1.3618425719855995,-0.03661656946093139
2021-02-04,399006.SZ,3208.65,3248.28,3155.79,3200.55,86627498.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.354366701848738,-0.046956143694316,-0.06830065748725522,1.0,,,0.0,0.6569056062439669,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7463197180178314,0.0,-0.007202747094240514,0.007202747094240514,False,1.3618425719855995,-0.03661656946093139
2021-02-05,399006.SZ,3224.85,3256.72,3191.46,3193.71,76045479.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.29211645167046,-0.04899292486540563,-0.06830065748725522,1.0,,,0.0,0.6569056062439669,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7425876010781671,0.0,-0.0021371326803205637,0.0021371326803205637,False,1.3618425719855995,-0.03661656946093139
2021-02-08,399006.SZ,3202.48,3278.06,3162.59,3278.06,66972657.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.302329781470109,-0.02387560150555046,-0.06830065748725522,1.0,,,0.0,0.622723804349336,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.788611587022709,0.0,0.026411289691299356,-0.026411289691299356,False,1.3618425719855995,-0.03661656946093139
2021-02-09,399006.SZ,3291.5,3339.97,3273.06,3334.24,71738961.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2341100341977713,-0.007146600600314468,-0.06830065748725522,1.0,,,0.0,0.622723804349336,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.8192651439920555,0.0,0.017138185390139338,-0.017138185390139338,False,1.3618425719855995,-0.03661656946093139
2021-02-10,399006.SZ,3350.32,3427.82,3314.67,3413.81,69134932.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2298392032261882,0.0,-0.06830065748725522,1.0,,,0.0,0.622723804349336,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.862681013127885,0.0,0.023864508853591815,-0.023864508853591815,False,1.3618425719855995,-0.03661656946093139
