date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2020-03-13,000016.SH,2720.61,2826.72,2715.14,2798.77,49061355.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.344437042915264,-0.09428729535650604,-0.09428729535650604,1.0,,,0.0,0.0,0.4946342744395676,499850.0,174.8038157547365,489235.67541988386,989085.6754198838,0.9890856754198838,0.9055075821057774,-0.00757874543399728,-0.015204188629054372,0.007625443195057091,False,1.0274201522148976,-0.03731139272708728
2020-03-16,000016.SH,2800.0,2800.18,2689.9,2694.02,46971206.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3889899325746213,-0.12818554559193307,-0.12818554559193307,1.0,,,0.0,0.6128250786097859,0.4851020962612966,499850.0,174.8038157547365,470924.9757195752,970774.9757195752,0.9707749757195752,0.8716170090234662,-0.018512753905302937,-0.03742715550045195,0.01891440159514901,False,1.0274201522148976,-0.055133410000969496
2020-03-17,000016.SH,2696.7,2734.8,2629.18,2685.59,41532694.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4270306633675116,-0.12822502109978573,-0.12822502109978573,1.0,,,0.0,0.6128250786097859,0.4843193143595529,499850.0,174.8038157547365,469451.3795527628,969301.3795527627,0.9693013795527627,0.8688895862923552,-0.0015179585420608266,-0.0031291527160154375,0.001611194173954611,False,1.0274201522148976,-0.05656767831236642
2020-03-18,000016.SH,2695.42,2724.3,2625.6,2625.75,37681392.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4936033440471654,-0.1435882047886653,-0.1435882047886653,1.0,,,0.0,0.6128250786097859,0.47869361254796633,499850.0,174.8038157547365,458991.11921799934,958841.1192179993,0.9588411192179993,0.8495290908914435,-0.010791545906588706,-0.022281882193484592,0.011490336286895886,False,1.0274201522148976,-0.06674877152161807
2020-03-19,000016.SH,2611.75,2630.05,2517.3,2569.79,49523528.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4866664254559474,-0.16184005818675207,-0.16184005818675207,1.0,,,0.0,0.6128250786097859,0.4733204694865776,499850.0,174.8038157547365,449209.0976883643,949059.0976883643,0.9490590976883644,0.8314239217297619,-0.010201921187540264,-0.02131200609349715,0.011110084905956885,False,1.0274201522148976,-0.07626972700272971
2020-03-20,000016.SH,2597.98,2636.14,2580.36,2628.42,37231436.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4119289114639841,-0.1427173604610582,-0.16184005818675207,1.0,,,0.0,0.6128250786097859,0.4789472405613247,499850.0,174.8038157547365,459457.8454060645,959307.8454060645,0.9593078454060645,0.8503929365251406,0.010798850927896009,0.02281509384035285,-0.012016242912456843,False,1.0274201522148976,-0.06629450148704752
2020-03-23,000016.SH,2548.85,2586.11,2548.0,2559.62,32549721.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4322118770514412,-0.1651570944458397,-0.1651570944458397,1.0,,,0.0,0.5775938197438999,0.47233205450960547,499850.0,174.8038157547365,447431.3428821386,947281.3428821387,0.9472813428821387,0.8281335434171404,-0.012536645646669564,-0.02617542097533887,0.013638775328669306,False,1.0274201522148976,-0.07800003646025122
2020-03-24,000016.SH,2608.24,2641.87,2592.61,2639.38,36868414.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4626870963068836,-0.12547422690659926,-0.1651570944458397,1.0,,,0.0,0.5775938197438999,0.47998576972023793,499850.0,174.8038157547365,461373.6952267364,961223.6952267364,0.9612236952267363,0.8539389096132755,0.014718280318049448,0.03116087544244861,-0.016442595124399162,False,1.0274201522148976,-0.06442978254364184
2020-03-25,000016.SH,2700.1,2711.12,2681.09,2700.19,38491194.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4266233812837783,-0.10532558886970811,-0.1651570944458397,1.0,,,0.0,0.5775938197438999,0.48567351751066695,499850.0,174.8038157547365,472003.51526278193,971853.5152627819,0.9718535152627819,0.8736132365739947,0.011058632958000691,0.023039501701157095,-0.011980868743156403,False,1.0274201522148976,-0.054083654902355116
2020-03-26,000016.SH,2676.62,2716.34,2673.44,2689.28,28226021.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3826699560873486,-0.10894048183110394,-0.1651570944458397,1.0,,,0.0,0.5775938197438999,0.4846622482467535,499850.0,174.8038157547365,470096.4056328978,969946.4056328977,0.9699464056328978,0.870083440370386,-0.001962342678123119,-0.004040456412326532,0.002078113734203413,False,1.0274201522148976,-0.055939866916274394
2020-03-27,000016.SH,2722.47,2733.52,2701.44,2701.44,35386945.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.295847066084696,-0.10491141689887906,-0.1651570944458397,1.0,,,0.0,0.5775938197438999,0.48578912909837607,499850.0,174.8038157547365,472222.02003247535,972072.0200324754,0.9720720200324754,0.8740176586871488,0.0021914761343855282,0.004521656354117054,-0.0023301802197315258,False,1.0274201522148976,-0.05387098166519655
