date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus
2020-01-17,399006.SZ,1935.3,1949.04,1928.35,1932.51,87891982.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.148155571315511,-0.0013229495573803263,-0.036078640334809786,1.0,,,0.0,0.0
2020-01-20,399006.SZ,1940.12,1982.18,1935.83,1982.18,96129782.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1639879160264948,0.0,-0.036078640334809786,1.0,,,0.0,0.0
2020-01-21,399006.SZ,1979.37,1987.66,1959.44,1967.03,97771047.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1870389420668401,-0.007643100021188842,-0.018894106415337286,1.0,,,0.0,0.5711852553073817
2020-01-22,399006.SZ,1958.08,2004.39,1928.03,1993.9,104920752.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.266875705760271,0.0,-0.018894106415337286,1.0,,,0.0,0.5711852553073817
2020-01-23,399006.SZ,1973.33,1996.55,1904.28,1927.74,115766356.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.431997233581911,-0.033181202668137844,-0.033181202668137844,1.0,,,0.0,0.5711852553073817
2020-02-03,399006.SZ,1769.16,1830.81,1769.16,1795.77,55016176.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6689325210312114,-0.0993680726214956,-0.0993680726214956,1.0,,,0.0,0.5711852553073817
2020-02-04,399006.SZ,1786.16,1886.8,1786.16,1882.69,137879858.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7943165170580329,-0.05577511409799896,-0.0993680726214956,1.0,,,0.0,0.5711852553073817
2020-02-05,399006.SZ,1908.97,1966.26,1901.8,1939.62,128392844.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8638418599682955,-0.027223030242238933,-0.0993680726214956,1.0,,,0.0,0.6893078697155179
2020-02-06,399006.SZ,1934.98,2014.88,1918.66,2012.25,139859248.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9181888686887507,0.0,-0.0993680726214956,1.0,,,0.0,0.6893078697155179
2020-02-07,399006.SZ,2014.16,2025.32,1976.79,2015.8,150570021.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.923450480228472,0.0,-0.0993680726214956,1.0,,,0.0,0.6893078697155179
2020-02-10,399006.SZ,2019.31,2043.68,2007.23,2042.18,140850193.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8649521522664136,0.0,-0.0993680726214956,1.0,,,0.0,0.6893078697155179
2020-02-11,399006.SZ,2044.22,2046.81,2015.76,2028.44,114694176.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8350624372161168,-0.006728104280719682,-0.0993680726214956,1.0,,,0.0,0.6893078697155179
2020-02-12,399006.SZ,2024.38,2086.94,2022.68,2085.28,125141580.0,bubble_warning,0.8612862860715524,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.8638139728381724,0.0,-0.0993680726214956,1.0,5.00085617478797,,0.8612862860715524,0.0
2020-02-13,399006.SZ,2080.82,2093.37,2052.57,2064.6,132454668.0,bubble_warning,0.8612862860715524,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.8567143738136616,-0.009917133430522695,-0.0993680726214956,1.0,4.00085617478797,,0.8612862860715524,0.0
2020-02-14,399006.SZ,2063.31,2104.01,2049.26,2069.22,120465864.0,bubble_warning,0.8612862860715524,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.869770341121206,-0.007701603621576236,-0.0993680726214956,1.0,3.0008561747879696,,0.8612862860715524,0.0
2020-02-17,399006.SZ,2089.21,2146.18,2089.21,2146.18,137288265.0,bubble_warning,0.8612862860715524,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.8625882867149326,0.0,-0.0993680726214956,1.0,2.0008561747879696,,0.8612862860715524,0.0
2020-02-18,399006.SZ,2149.3,2170.95,2134.34,2170.95,151987308.0,bubble_warning,0.8612862860715524,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.8210235483795836,0.0,-0.0993680726214956,1.0,1.0008561747879696,,0.8612862860715524,0.0
2020-02-19,399006.SZ,2168.85,2171.95,2137.41,2139.44,153374702.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6966528924518887,-0.014514383104170858,-0.0993680726214956,1.0,,,0.0,0.5303020979522041
2020-02-20,399006.SZ,2151.42,2190.5,2140.06,2186.74,149959190.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5828234510770611,0.0,-0.0993680726214956,1.0,,,0.0,0.5303020979522041
2020-02-21,399006.SZ,2191.98,2247.42,2189.25,2226.64,171554382.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3846247811392962,0.0,-0.0993680726214956,1.0,,,0.0,0.5303020979522041
2020-02-24,399006.SZ,2223.19,2271.7,2213.82,2263.97,174379828.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2877228738319302,0.0,-0.0993680726214956,1.0,,,0.0,0.5303020979522041
2020-02-25,399006.SZ,2218.33,2293.46,2171.68,2287.31,203878173.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3252632335266754,0.0,-0.0993680726214956,1.0,,,0.0,0.5303020979522041
2020-02-26,399006.SZ,2248.65,2263.07,2173.2,2180.7,181700143.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.32849052894331,-0.046609335857404566,-0.0993680726214956,1.0,,,0.0,0.5110644167671828
2020-02-27,399006.SZ,2200.38,2233.76,2163.88,2196.71,151009506.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3366167090834822,-0.039609847375301044,-0.0993680726214956,1.0,,,0.0,0.5110644167671828
2020-02-28,399006.SZ,2114.32,2155.97,2068.93,2071.57,163640946.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4462405061396604,-0.09432040256895646,-0.0993680726214956,1.0,,,0.0,0.5110644167671828
2020-03-02,399006.SZ,2110.45,2153.22,2082.97,2135.42,135581757.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4868110184627015,-0.06640551564938724,-0.09432040256895646,1.0,,,0.0,0.5110644167671828
2020-03-03,399006.SZ,2190.5,2238.73,2151.52,2173.35,164936782.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5074803116531705,-0.049822717515334625,-0.09432040256895646,1.0,,,0.0,0.5110644167671828
2020-03-04,399006.SZ,2159.86,2180.43,2122.45,2169.44,136894653.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4960558049053208,-0.05153214911839665,-0.09432040256895646,1.0,,,0.0,0.5163495809767334
2020-03-05,399006.SZ,2206.08,2216.82,2176.49,2209.59,153722439.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4511981336165325,-0.03397877856521403,-0.09432040256895646,1.0,,,0.0,0.5163495809767334
2020-03-06,399006.SZ,2178.5,2220.36,2175.01,2192.94,132655706.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3780099497396594,-0.04125807170868834,-0.09432040256895646,1.0,,,0.0,0.5163495809767334
2020-03-09,399006.SZ,2151.27,2163.73,2091.86,2093.06,147291766.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4323760363699751,-0.08492508667386578,-0.09432040256895646,1.0,,,0.0,0.5163495809767334
2020-03-10,399006.SZ,2083.2,2151.45,2052.06,2148.81,146435946.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.482817693310102,-0.06055147749977052,-0.09432040256895646,1.0,,,0.0,0.5163495809767334
2020-03-11,399006.SZ,2157.93,2162.6,2100.51,2101.46,138201955.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4622490560953156,-0.08125265049337427,-0.09432040256895646,1.0,,,0.0,0.6103413975530745
2020-03-12,399006.SZ,2070.22,2076.01,2025.91,2045.93,116725612.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.447518884232403,-0.10553007681512339,-0.10553007681512339,1.0,,,0.0,0.6103413975530745
2020-03-13,399006.SZ,1937.95,2055.33,1937.95,2030.58,139508390.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4865529174288317,-0.11224101674018827,-0.11224101674018827,1.0,,,0.0,0.6103413975530745
2020-03-16,399006.SZ,2034.75,2036.73,1902.4,1910.77,141969966.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4674274653708892,-0.16462132373836513,-0.16462132373836513,1.0,,,0.0,0.6103413975530745
2020-03-17,399006.SZ,1941.2,1955.62,1847.51,1917.7,118215891.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.427988639971469,-0.1615915638894596,-0.16462132373836513,1.0,,,0.0,0.6103413975530745
2020-03-18,399006.SZ,1941.3,1980.79,1887.04,1887.04,119135600.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.42279823523277,-0.17499595594825357,-0.17499595594825357,1.0,,,0.0,0.6341638204603788
2020-03-19,399006.SZ,1898.76,1908.69,1838.31,1894.94,111763652.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3299857810458724,-0.171542117159458,-0.17499595594825357,1.0,,,0.0,0.6341638204603788
2020-03-20,399006.SZ,1923.96,1928.88,1878.85,1915.05,99447956.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2701239424914679,-0.16275013006544803,-0.17499595594825357,1.0,,,0.0,0.6341638204603788
2020-03-23,399006.SZ,1856.3,1884.45,1819.77,1827.05,100245520.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2374123626906408,-0.20122327100393034,-0.20122327100393034,1.0,,,0.0,0.6341638204603788
2020-03-24,399006.SZ,1869.04,1880.86,1817.55,1876.91,107738325.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2200124789614146,-0.1794247391040129,-0.20122327100393034,1.0,,,0.0,0.6341638204603788
2020-03-25,399006.SZ,1924.99,1940.07,1915.53,1937.85,109371605.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.213851842835117,-0.15278208900411405,-0.20122327100393034,1.0,,,0.0,0.5463641468941447
2020-03-26,399006.SZ,1922.79,1948.63,1914.35,1927.28,91010076.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1821336027943252,-0.15740323786456578,-0.20122327100393034,1.0,,,0.0,0.5463641468941447
2020-03-27,399006.SZ,1955.87,1957.7,1902.79,1903.88,88595915.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1198139548810644,-0.16763359579593484,-0.20122327100393034,1.0,,,0.0,0.5463641468941447
2020-03-30,399006.SZ,1875.31,1877.5,1833.01,1860.48,93248637.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0801498279033852,-0.18660784939514097,-0.20122327100393034,1.0,,,0.0,0.5463641468941447
2020-03-31,399006.SZ,1876.69,1886.27,1862.86,1871.92,75089025.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0363097596954003,-0.18160634107313822,-0.20122327100393034,1.0,,,0.0,0.5463641468941447
2020-04-01,399006.SZ,1875.36,1900.18,1862.27,1864.8,79588689.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.993916769987417,-0.18471916793088827,-0.20122327100393034,1.0,,,0.0,0.5942945951973986
2020-04-02,399006.SZ,1860.08,1916.95,1857.32,1916.95,83463906.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9348204431099844,-0.16191945997700352,-0.20122327100393034,1.0,,,0.0,0.5942945951973986
2020-04-03,399006.SZ,1912.74,1928.34,1898.79,1906.67,78491577.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8331247183698001,-0.1664138223502717,-0.20122327100393034,1.0,,,0.0,0.5942945951973986
2020-04-07,399006.SZ,1944.96,1972.87,1942.8,1969.78,93934405.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7932352377272632,-0.1388224595704124,-0.20122327100393034,1.0,,,0.0,0.5942945951973986
2020-04-08,399006.SZ,1960.36,1974.72,1956.9,1964.76,102688836.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7215791328593233,-0.14101717738303943,-0.20122327100393034,1.0,,,0.0,0.5942945951973986
2020-04-09,399006.SZ,1981.24,2001.36,1975.04,1997.14,102822082.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6919724757141543,-0.1268608102968115,-0.20122327100393034,1.0,,,0.0,0.6159479957445089
2020-04-10,399006.SZ,1990.26,1994.35,1943.69,1949.88,117673204.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6990748423651628,-0.1475226357599101,-0.20122327100393034,1.0,,,0.0,0.6159479957445089
2020-04-13,399006.SZ,1929.8,1937.33,1913.96,1923.08,82726406.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6454915486727866,-0.1592394559548116,-0.20122327100393034,1.0,,,0.0,0.6159479957445089
2020-04-14,399006.SZ,1937.29,1985.43,1934.48,1985.43,87774175.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6500329056352597,-0.13198036121032997,-0.20122327100393034,1.0,,,0.0,0.6159479957445089
2020-04-15,399006.SZ,1991.6,2002.76,1975.8,1977.51,92250820.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6197204911181652,-0.1354429438947934,-0.20122327100393034,1.0,,,0.0,0.6159479957445089
2020-04-16,399006.SZ,1970.73,2012.46,1968.25,2008.39,94386726.0,bubble_watch,0.6568561221235238,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6351247993127832,-0.12194236898365318,-0.20122327100393034,1.0,14.999626297014125,,0.6568561221235238,0.0
2020-04-17,399006.SZ,2025.65,2048.28,2015.83,2020.77,108220064.0,bubble_watch,0.6568561221235238,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6246842625659645,-0.11652989756526222,-0.20122327100393034,1.0,13.999626297014125,,0.6568561221235238,0.0
2020-04-20,399006.SZ,2027.84,2043.56,2022.59,2043.44,94948121.0,bubble_watch,0.6568561221235238,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.579044277099621,-0.10661869182576911,-0.20122327100393034,1.0,12.999626297014125,,0.6568561221235238,0.0
2020-04-21,399006.SZ,2035.77,2035.77,1996.96,2023.94,100837495.0,bubble_watch,0.6568561221235238,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6034987751970708,-0.11514399010191001,-0.18660784939514097,1.0,11.999626297014125,,0.6568561221235238,0.0
2020-04-22,399006.SZ,2005.65,2043.56,2002.96,2043.17,96548430.0,bubble_watch,0.6568561221235238,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.609935684222018,-0.0753171402839441,-0.18660784939514097,1.0,10.999626297014125,,0.6568561221235238,0.0
2020-04-23,399006.SZ,2053.12,2057.85,2027.33,2029.52,101770887.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5836712036886873,-0.08149475694585884,-0.18660784939514097,1.0,,,0.0,0.0
2020-04-24,399006.SZ,2032.55,2038.24,1997.12,2003.75,98175461.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6004020145899679,-0.09315755411637461,-0.18660784939514097,1.0,,,0.0,0.0
2020-04-27,399006.SZ,2011.16,2035.89,1995.51,2018.67,84520651.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5791622350425978,-0.08640517018994476,-0.18660784939514097,1.0,,,0.0,0.0
2020-04-28,399006.SZ,2023.96,2046.93,1967.4,2030.72,98202547.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6523262738847457,-0.08095166976678936,-0.18471916793088827,1.0,,,0.0,0.0
2020-04-29,399006.SZ,2022.51,2053.38,2020.98,2030.48,74031472.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6555094907962509,-0.08106028720260328,-0.18471916793088827,1.0,,,0.0,0.0
2020-04-30,399006.SZ,2044.68,2077.81,2043.82,2069.43,92259394.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6570602429480477,-0.06343258251530837,-0.1664138223502717,1.0,,,0.0,0.5950644447684776
2020-05-06,399006.SZ,2052.39,2111.66,2051.29,2110.27,88958108.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6924865942138133,-0.03769824983811687,-0.1664138223502717,1.0,,,0.0,0.5950644447684776
2020-05-07,399006.SZ,2113.75,2116.23,2095.74,2106.84,87730690.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6533841420919825,-0.019531740823990895,-0.1592394559548116,1.0,,,0.0,0.5950644447684776
2020-05-08,399006.SZ,2117.87,2137.79,2112.89,2125.24,86308598.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6673954823642892,-0.01096886183515533,-0.1592394559548116,1.0,,,0.0,0.5950644447684776
2020-05-11,399006.SZ,2137.98,2139.67,2088.66,2102.83,88158882.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.686281712142753,-0.010544691423086228,-0.1592394559548116,1.0,,,0.0,0.5950644447684776
2020-05-12,399006.SZ,2106.22,2125.32,2092.58,2124.15,82133006.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6894999538209233,-0.000512883250832652,-0.1592394559548116,1.0,,,0.0,0.5937611051154515
2020-05-13,399006.SZ,2120.01,2145.02,2116.55,2140.68,76039747.0,none,0.0,MA20 上穿 MA60 + ATR 买入确认,buy,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7086353333907248,0.0,-0.1592394559548116,1.0,,,0.0,0.5937611051154515
2020-05-14,399006.SZ,2131.46,2137.14,2116.35,2117.65,83797582.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.695746772217569,-0.010758263729282125,-0.1354429438947934,1.0,,,0.0,0.5937611051154515
2020-05-15,399006.SZ,2128.88,2138.97,2109.55,2124.31,82473692.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6967496816430326,-0.007647102789767657,-0.1354429438947934,1.0,,,0.0,0.5937611051154515
2020-05-18,399006.SZ,2122.31,2137.15,2096.25,2114.86,91835861.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7253820171543043,-0.012061587906646354,-0.12194236898365318,1.0,,,0.0,0.5937611051154515
2020-05-19,399006.SZ,2137.42,2144.98,2128.89,2144.12,79874086.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.727791230450082,0.0,-0.11652989756526222,1.0,,,0.0,0.6258530186835054
2020-05-20,399006.SZ,2149.29,2153.24,2112.09,2118.12,86947432.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7448382206800719,-0.012126186967147401,-0.11514399010191001,1.0,,,0.0,0.6258530186835054
