date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus
2020-02-07,000001.SH,2858.93,2875.96,2838.77,2875.96,309479642.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9903223542211363,-0.0769072753942297,-0.118424557946058,1.0,,,0.0,0.6529229918144881
2020-02-10,000001.SH,2860.5,2891.85,2851.05,2890.49,294929784.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9340972533599425,-0.0722436022942834,-0.118424557946058,1.0,,,0.0,0.6529229918144881
2020-02-11,000001.SH,2894.54,2913.82,2882.24,2901.67,269168335.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.898541830283996,-0.06865517385261766,-0.118424557946058,1.0,,,0.0,0.6529229918144881
2020-02-12,000001.SH,2895.56,2926.9,2892.42,2926.9,248733429.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8597327684094893,-0.060557137217266854,-0.118424557946058,1.0,,,0.0,0.6529229918144881
2020-02-13,000001.SH,2927.14,2935.41,2901.24,2906.07,274804844.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8216709444097898,-0.0672429122118906,-0.118424557946058,1.0,,,0.0,0.0
2020-02-14,000001.SH,2899.87,2926.94,2899.57,2917.01,250650627.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7736754968452835,-0.0637315162233556,-0.118424557946058,1.0,,,0.0,0.0
2020-02-17,000001.SH,2924.99,2983.64,2924.99,2983.62,313198007.0,none,0.0,MA20 下穿 MA60 + ATR 卖出确认,buy,0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.7919602185344121,-0.0423518007940763,-0.118424557946058,1.0,,,0.0,0.0
2020-02-18,000001.SH,2981.41,2990.6,2960.78,2984.97,311665913.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7138387142653946,-0.0419184932452169,-0.118424557946058,1.0,,,0.0,0.0
2020-02-19,000001.SH,2979.52,2998.27,2971.82,2975.4,315141151.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6056131628183345,-0.044990162313798154,-0.118424557946058,1.0,,,0.0,0.0
2020-02-20,000001.SH,2981.88,3031.37,2968.45,3030.15,345732881.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.497832138509571,-0.027417133943387628,-0.118424557946058,1.0,,,0.0,0.0
2020-02-21,000001.SH,3022.25,3058.9,3020.14,3039.67,364557276.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1090323529018709,-0.02436151330254177,-0.118424557946058,1.0,,,0.0,0.0
2020-02-24,000001.SH,3027.89,3042.18,3007.36,3031.23,370430044.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9876814473328785,-0.02707048790430011,-0.118424557946058,1.0,,,0.0,0.0
2020-02-25,000001.SH,2982.07,3016.95,2943.72,3013.05,441622762.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0148409963234297,-0.03290569622894046,-0.118424557946058,1.0,,,0.0,0.0
2020-02-26,000001.SH,2978.42,3028.78,2974.94,2987.93,469049552.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.980238099857088,-0.040968426323273244,-0.118424557946058,1.0,,,0.0,0.0
2020-02-27,000001.SH,2992.49,3009.46,2980.48,2991.33,350523658.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9580277247101812,-0.039877133237256834,-0.118424557946058,1.0,,,0.0,0.0
2020-02-28,000001.SH,2924.64,2948.13,2878.54,2880.3,401216914.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0602132862071176,-0.07551427186678517,-0.118424557946058,1.0,,,0.0,0.0
2020-03-02,000001.SH,2899.31,2982.51,2899.31,2970.93,367333369.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1550544645408412,-0.04642489175335507,-0.1066514313592698,1.0,,,0.0,0.0
2020-03-03,000001.SH,3006.89,3026.84,2976.62,2992.9,410108047.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1714235544231737,-0.03937321260636095,-0.09548172565533752,1.0,,,0.0,0.0
2020-03-04,000001.SH,2981.81,3012.0,2974.36,3011.67,353338278.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1617968892552564,-0.03334863283444123,-0.0799404282362457,1.0,,,0.0,0.0
2020-03-05,000001.SH,3036.15,3074.26,3022.93,3071.68,445425806.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1987582381231077,-0.014087309866252506,-0.0769072753942297,1.0,,,0.0,0.0
2020-03-06,000001.SH,3039.94,3052.44,3029.46,3034.51,362061533.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1491951149661335,-0.026017711044848957,-0.07551427186678517,1.0,,,0.0,0.0
2020-03-09,000001.SH,2987.18,2989.21,2940.71,2943.29,414560736.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2256636264733087,-0.05529646260555865,-0.07551427186678517,1.0,,,0.0,0.0
2020-03-10,000001.SH,2918.93,3000.3,2904.8,2996.76,393296648.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3047219043267553,-0.03813427398517766,-0.07551427186678517,1.0,,,0.0,0.0
2020-03-11,000001.SH,3001.76,3010.03,2968.52,2968.52,352470970.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2529606111301006,-0.047198425970207736,-0.07551427186678517,1.0,,,0.0,0.0
2020-03-12,000001.SH,2936.02,2944.47,2906.28,2923.49,307778457.0,bubble_risk,0.6236802353002392,LPPL 高危，先减至半仓,hold,0.5,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.2652160320009895,-0.06165163998883039,-0.07551427186678517,1.0,4.999734572376887,,0.6236802353002392,0.0
2020-03-13,000001.SH,2804.23,2910.88,2799.98,2887.43,366450436.0,bubble_risk,0.6236802353002392,LPPL 高危，先减至半仓,hold,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.3628085095657176,-0.07322576607169806,-0.07551427186678517,1.0,3.9997345723768873,,0.6236802353002392,0.0
2020-03-16,000001.SH,2897.3,2898.04,2784.66,2789.25,351878665.0,bubble_risk,0.6236802353002392,LPPL 高危<= 3 天，清仓,sell,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.371583014008628,-0.10473845877319399,-0.10473845877319399,1.0,2.9997345723768873,,0.6236802353002392,0.0
2020-03-17,000001.SH,2796.28,2826.91,2715.22,2779.64,306149677.0,bubble_risk,0.6236802353002392,LPPL 高危<= 3 天，清仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4188864378387176,-0.10531025292743068,-0.10531025292743068,1.0,1.9997345723768873,,0.6236802353002392,0.0
2020-03-18,000001.SH,2792.32,2815.87,2728.76,2728.76,291159852.0,bubble_risk,0.6236802353002392,LPPL 高危<= 3 天，清仓,hold,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4618299945858149,-0.11855778331217548,-0.11855778331217548,1.0,0.9997345723768873,,0.6236802353002392,0.0
2020-03-19,000001.SH,2719.41,2736.82,2646.8,2702.13,302302747.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4029720074289223,-0.12715978797011418,-0.12715978797011418,1.0,,,0.0,0.6572309602659464
2020-03-20,000001.SH,2727.02,2751.9,2702.49,2745.62,252019507.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3121264297134427,-0.11311167747166317,-0.12715978797011418,1.0,,,0.0,0.6572309602659464
2020-03-23,000001.SH,2677.59,2703.33,2656.5,2660.17,249820250.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.32638531366764,-0.14071367889940856,-0.14071367889940856,1.0,,,0.0,0.6572309602659464
2020-03-24,000001.SH,2703.02,2723.41,2667.13,2722.44,257021930.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3288244354015968,-0.11369673924367119,-0.14071367889940856,1.0,,,0.0,0.6572309602659464
2020-03-25,000001.SH,2775.3,2788.64,2757.8,2781.59,273144466.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3064850506948262,-0.09444017606000621,-0.14071367889940856,1.0,,,0.0,0.6572309602659464
2020-03-26,000001.SH,2761.9,2788.5,2753.43,2764.91,234084022.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2736151268468046,-0.09987042921137623,-0.14071367889940856,1.0,,,0.0,0.6496000952579495
2020-03-27,000001.SH,2792.98,2805.55,2771.76,2772.2,240764066.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1953543319853446,-0.09749713511824154,-0.14071367889940856,1.0,,,0.0,0.6496000952579495
2020-03-30,000001.SH,2739.72,2759.1,2723.05,2747.21,239706604.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1351410601328384,-0.10563274820293778,-0.14071367889940856,1.0,,,0.0,0.6496000952579495
2020-03-31,000001.SH,2767.31,2771.17,2743.12,2750.3,218598674.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1148816130813182,-0.10462678404000403,-0.14071367889940856,1.0,,,0.0,0.6496000952579495
2020-04-01,000001.SH,2743.54,2773.36,2731.08,2734.52,217253427.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0888092253201003,-0.10976403792061673,-0.14071367889940856,1.0,,,0.0,0.6496000952579495
2020-04-02,000001.SH,2720.23,2780.64,2719.9,2780.64,217864600.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0188111560514386,-0.09474945306802796,-0.14071367889940856,1.0,,,0.0,0.593397494806295
2020-04-03,000001.SH,2773.58,2780.59,2754.07,2763.99,200837404.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9250702974652144,-0.10016993957703935,-0.14071367889940856,1.0,,,0.0,0.593397494806295
2020-04-07,000001.SH,2806.97,2823.28,2801.84,2820.76,270198186.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.870233509434254,-0.08168819668715477,-0.14071367889940856,1.0,,,0.0,0.593397494806295
2020-04-08,000001.SH,2805.92,2823.21,2800.3,2815.37,243515305.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8035958148112028,-0.0834429367642463,-0.14071367889940856,1.0,,,0.0,0.593397494806295
2020-04-09,000001.SH,2825.84,2832.4,2820.43,2825.9,238184843.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7280689473654738,-0.08001484529638492,-0.14071367889940856,1.0,,,0.0,0.593397494806295
2020-04-10,000001.SH,2827.19,2833.02,2789.98,2796.63,233454768.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7264697396495877,-0.08954383269090527,-0.14071367889940856,1.0,,,0.0,0.5935004450720147
2020-04-13,000001.SH,2784.6,2792.89,2774.08,2783.05,177124554.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.658005971293526,-0.09396486613188859,-0.14071367889940856,1.0,,,0.0,0.5935004450720147
2020-04-14,000001.SH,2794.8,2827.3,2789.43,2827.28,202696569.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6440741672009709,-0.07956557974789025,-0.14071367889940856,1.0,,,0.0,0.5935004450720147
2020-04-15,000001.SH,2826.66,2829.75,2808.7,2811.17,205621146.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5997531935231298,-0.08481026669444724,-0.14071367889940856,1.0,,,0.0,0.5935004450720147
2020-04-16,000001.SH,2798.43,2823.34,2796.84,2819.94,203003773.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.597121720487685,-0.08195515157828936,-0.14071367889940856,1.0,,,0.0,0.5935004450720147
2020-04-17,000001.SH,2835.56,2854.96,2830.02,2838.49,245736750.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5973021757854928,-0.0759161110532347,-0.14071367889940856,1.0,,,0.0,0.5867661341868962
2020-04-20,000001.SH,2840.41,2852.99,2833.26,2852.55,211847078.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5653474703349586,-0.07133881133451392,-0.14071367889940856,1.0,,,0.0,0.5867661341868962
2020-04-21,000001.SH,2842.24,2842.24,2808.02,2827.01,233235870.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5872008147201156,-0.0796534795291175,-0.11369673924367119,1.0,,,0.0,0.5867661341868962
2020-04-22,000001.SH,2814.07,2843.98,2808.48,2843.98,217320000.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5815107849654603,-0.07412881550161465,-0.10976403792061673,1.0,,,0.0,0.5867661341868962
2020-04-23,000001.SH,2850.51,2853.64,2835.9,2838.5,248779037.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5320336234602273,-0.07591285550578175,-0.10976403792061673,1.0,,,0.0,0.5867661341868962
2020-04-24,000001.SH,2834.94,2834.94,2802.5,2808.53,235185076.0,bubble_warning,0.5053576040967115,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5460987839628725,-0.08566973122200217,-0.10976403792061673,1.0,7.999784843225278,,0.5053576040967115,0.0
2020-04-27,000001.SH,2812.24,2832.67,2802.96,2815.49,210130981.0,bubble_warning,0.5053576040967115,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5138215664472885,-0.08340387019481199,-0.10976403792061673,1.0,6.999784843225278,,0.5053576040967115,0.0
2020-04-28,000001.SH,2819.99,2821.75,2758.25,2810.02,253872745.0,bubble_warning,0.5053576040967115,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5690151509717637,-0.08518465465152614,-0.10976403792061673,1.0,5.999784843225278,,0.5053576040967115,0.0
2020-04-29,000001.SH,2801.38,2831.76,2800.74,2822.44,202061807.0,bubble_warning,0.5053576040967115,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5918570247457902,-0.08114126471507443,-0.10976403792061673,1.0,4.999784843225278,,0.5053576040967115,0.0
2020-04-30,000001.SH,2832.38,2865.59,2832.38,2860.08,242455278.0,bubble_warning,0.5053576040967115,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5975508990424896,-0.06888738410251061,-0.10016993957703935,1.0,3.999784843225278,,0.5053576040967115,0.0
2020-05-06,000001.SH,2831.63,2879.26,2830.65,2878.14,249826616.0,bubble_warning,0.46177044429188197,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6368269897314843,-0.051530560123380864,-0.10016993957703935,1.0,7.999838730457,,0.46177044429188197,0.0
2020-05-07,000001.SH,2876.47,2882.02,2864.58,2871.52,226736957.0,bubble_warning,0.46177044429188197,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6084173470865465,-0.04179180181262443,-0.09396486613188859,1.0,6.999838730457,,0.46177044429188197,0.0
2020-05-08,000001.SH,2882.71,2903.8,2879.2,2895.34,226822075.0,bubble_warning,0.46177044429188197,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6303155380063636,-0.03384321734139539,-0.09396486613188859,1.0,5.999838730457,,0.46177044429188197,0.0
2020-05-11,000001.SH,2901.57,2914.28,2884.38,2894.8,225120410.0,bubble_warning,0.46177044429188197,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6437492312653131,-0.024833923975583705,-0.09396486613188859,1.0,4.999838730457,,0.46177044429188197,0.0
2020-05-12,000001.SH,2894.62,2897.9,2871.23,2891.56,197082985.0,bubble_warning,0.46177044429188197,LPPL 警告，限制至半仓,hold,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6414377005419698,-0.01092187761887331,-0.09396486613188859,1.0,3.9998387304570002,,0.46177044429188197,0.0
2020-05-13,000001.SH,2882.96,2900.26,2875.54,2898.05,185061310.0,bubble_watch,0.6162098926762688,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.657714865960689,0.0,-0.09396486613188859,1.0,14.999827516405674,,0.6162098926762688,0.0
2020-05-14,000001.SH,2887.06,2887.06,2869.18,2870.34,197776202.0,bubble_watch,0.6162098926762688,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6481540513808882,-0.009561601766705174,-0.08566973122200217,1.0,13.999827516405674,,0.6162098926762688,0.0
2020-05-15,000001.SH,2880.71,2884.22,2863.37,2868.46,188983592.0,bubble_watch,0.6162098926762688,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6405856653207977,-0.010210313831714446,-0.08566973122200217,1.0,12.999827516405674,,0.6162098926762688,0.0
2020-05-18,000001.SH,2872.52,2889.98,2862.27,2875.42,226022882.0,bubble_watch,0.6162098926762688,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6696075219773392,-0.007808698952744164,-0.08566973122200217,1.0,11.999827516405674,,0.6162098926762688,0.0
2020-05-19,000001.SH,2897.69,2900.22,2887.58,2898.58,197222405.0,bubble_watch,0.6162098926762688,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6702024496859587,0.0,-0.08566973122200217,1.0,10.999827516405674,,0.6162098926762688,0.0
2020-05-20,000001.SH,2896.47,2896.47,2876.18,2883.74,210519985.0,none,0.0,MA20 上穿 MA60 + ATR 买入确认,buy,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.676385990918412,-0.005119748290542292,-0.08566973122200217,1.0,,,0.0,0.5971325448604018
