date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus
2020-01-16,000905.SH,5539.42,5559.02,5514.69,5527.67,111897276.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1680111604082994,-0.0057485839885028645,-0.030026288980376625,1.0,,,0.0,0.0
2020-01-17,000905.SH,5539.72,5555.41,5499.47,5510.05,104949329.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1401268909256148,-0.008917859641738746,-0.030026288980376625,1.0,,,0.0,0.0
2020-01-20,000905.SH,5523.01,5587.54,5500.59,5587.54,115403001.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1005121623142882,0.0,-0.030026288980376625,1.0,,,0.0,0.0
2020-01-21,000905.SH,5581.01,5581.98,5515.19,5523.94,124604808.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1320017070682868,-0.011382468850334893,-0.01519915142681627,1.0,,,0.0,0.0
2020-01-22,000905.SH,5502.59,5597.99,5440.2,5575.51,123474770.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.182376847770126,-0.002153004721218932,-0.013825856752196386,1.0,,,0.0,0.0
2020-01-23,000905.SH,5521.79,5558.43,5326.93,5377.74,145773071.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3924103544346207,-0.03754782963522407,-0.03754782963522407,1.0,,,0.0,0.0
2020-02-03,000905.SH,4896.89,4960.75,4896.89,4910.9,81777084.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7401863756289506,-0.12109801451085811,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-04,000905.SH,4736.12,5013.77,4736.12,4996.47,189672279.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9141398855559104,-0.10578358275734934,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-05,000905.SH,5035.41,5178.44,5026.41,5123.96,171095339.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9519099936535913,-0.08296674386223635,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-06,000905.SH,5128.19,5299.18,5100.48,5282.89,185957456.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0155764950311,-0.054523099610919945,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-07,000905.SH,5287.27,5329.36,5226.7,5327.04,191147642.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9942249716373306,-0.046621590181009864,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-10,000905.SH,5322.01,5389.04,5301.41,5388.44,176703282.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9142812167670633,-0.035632854529900504,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-11,000905.SH,5390.53,5396.96,5323.76,5361.28,152508177.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8855789061944375,-0.04049366984397429,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-12,000905.SH,5345.52,5461.67,5340.49,5459.95,151041473.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.887642115371518,-0.022834735858714206,-0.12109801451085811,1.0,,,0.0,0.0
2020-02-13,000905.SH,5456.66,5482.8,5397.23,5412.84,158202642.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8652239387767244,-0.03126599541121855,-0.12109801451085811,1.0,,,0.0,0.6374609303459818
2020-02-14,000905.SH,5407.47,5474.47,5375.93,5420.8,145346496.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8436761131666264,-0.02984139710856648,-0.12109801451085811,1.0,,,0.0,0.6374609303459818
2020-02-17,000905.SH,5454.46,5594.44,5454.46,5594.44,174636657.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.851096493377904,0.0,-0.12109801451085811,1.0,,,0.0,0.6374609303459818
2020-02-18,000905.SH,5607.84,5660.81,5577.9,5660.81,185098701.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8001933928292784,0.0,-0.12109801451085811,1.0,,,0.0,0.6374609303459818
2020-02-19,000905.SH,5654.18,5678.82,5601.39,5603.26,185642085.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.689696565976903,-0.010166389615620441,-0.12109801451085811,1.0,,,0.0,0.6374609303459818
2020-02-20,000905.SH,5619.52,5712.18,5580.07,5706.71,192076026.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.56361265553578,0.0,-0.12109801451085811,1.0,,,0.0,0.705246051027855
2020-02-21,000905.SH,5704.84,5822.4,5700.95,5784.03,207236239.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2814727077787935,0.0,-0.12109801451085811,1.0,,,0.0,0.705246051027855
2020-02-24,000905.SH,5784.58,5884.14,5754.68,5865.47,218098962.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1584600534791512,0.0,-0.12109801451085811,1.0,,,0.0,0.705246051027855
2020-02-25,000905.SH,5745.62,5912.27,5643.88,5897.72,267366678.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1987532178704072,0.0,-0.12109801451085811,1.0,,,0.0,0.705246051027855
2020-02-26,000905.SH,5824.05,5885.27,5724.5,5743.39,266375080.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1638670876843564,-0.026167739397597756,-0.12109801451085811,1.0,,,0.0,0.705246051027855
2020-02-27,000905.SH,5770.22,5829.04,5689.54,5753.73,204694875.0,bubble_watch,0.4245926197869402,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1715586754679277,-0.024414519509234234,-0.12109801451085811,1.0,14.999661179510738,,0.4245926197869402,0.0
2020-02-28,000905.SH,5558.42,5641.77,5438.85,5451.29,224306709.0,bubble_watch,0.4245926197869402,LPPL 顶部观察,hold,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2985110658998535,-0.07569535345862477,-0.12109801451085811,1.0,13.999661179510738,,0.4245926197869402,0.0
2020-03-02,000905.SH,5516.44,5683.24,5505.27,5656.42,199511612.0,bubble_watch,0.4245926197869402,LPPL 顶部观察,hold,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3734091714757455,-0.040914115963457065,-0.10578358275734934,1.0,12.999661179510738,,0.4245926197869402,0.0
2020-03-03,000905.SH,5756.79,5832.35,5658.12,5710.02,226325494.0,bubble_watch,0.4245926197869402,LPPL 顶部观察,hold,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.379948694231261,-0.031825858128225804,-0.08296674386223635,1.0,11.999661179510738,,0.4245926197869402,0.0
2020-03-04,000905.SH,5670.5,5719.18,5603.93,5716.51,185133098.0,bubble_watch,0.4245926197869402,LPPL 顶部观察,hold,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3716163566966075,-0.03072543287914653,-0.07569535345862477,1.0,10.999661179510738,,0.4245926197869402,0.0
2020-03-05,000905.SH,5795.25,5811.21,5732.17,5801.12,217232221.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3434278209856916,-0.016379210949316048,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-06,000905.SH,5737.1,5802.63,5723.73,5763.86,185297147.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2656631802981069,-0.022696906601195166,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-09,000905.SH,5668.64,5699.92,5525.82,5525.82,218538089.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3325251290420081,-0.06305826658437508,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-10,000905.SH,5459.17,5675.88,5423.43,5675.11,208402877.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4054959111348944,-0.03774509471456777,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-11,000905.SH,5692.72,5708.92,5589.53,5589.53,187750912.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3703441094014377,-0.052255786982088104,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-12,000905.SH,5507.32,5549.35,5446.79,5493.88,158753157.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.355629349747907,-0.06847391873469755,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-13,000905.SH,5225.51,5507.39,5224.73,5457.2,195266659.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4101127567047091,-0.07469327129806103,-0.07569535345862477,1.0,,,0.0,0.0
2020-03-16,000905.SH,5496.89,5496.89,5183.34,5200.11,186849952.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.404490448867562,-0.11828469306782974,-0.11828469306782974,1.0,,,0.0,0.0
2020-03-17,000905.SH,5245.52,5300.56,5052.65,5212.06,159137878.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4129835750975817,-0.11625848633031066,-0.11828469306782974,1.0,,,0.0,0.0
2020-03-18,000905.SH,5257.94,5333.12,5119.47,5119.47,164286604.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.418865659139648,-0.13195777351247595,-0.13195777351247595,1.0,,,0.0,0.0
2020-03-19,000905.SH,5119.94,5185.09,5020.44,5157.82,154593702.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3167248430371508,-0.12545526067700752,-0.13195777351247595,1.0,,,0.0,0.635041312503411
2020-03-20,000905.SH,5217.49,5225.03,5129.07,5219.28,127513289.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2273997692859402,-0.11503428443534125,-0.13195777351247595,1.0,,,0.0,0.635041312503411
2020-03-23,000905.SH,5079.36,5129.14,4981.67,4998.91,138684745.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2339953739307044,-0.15239957135977977,-0.15239957135977977,1.0,,,0.0,0.635041312503411
2020-03-24,000905.SH,5089.15,5118.04,4963.29,5096.04,140787705.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2289334564615644,-0.13593049517440647,-0.15239957135977977,1.0,,,0.0,0.635041312503411
2020-03-25,000905.SH,5200.78,5229.22,5160.39,5217.42,146881070.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2234844777929503,-0.11534966054678764,-0.15239957135977977,1.0,,,0.0,0.635041312503411
2020-03-26,000905.SH,5180.47,5227.47,5157.15,5166.11,125652450.0,none,0.0,MA20 下穿 MA60 + ATR 卖出确认,buy,0.5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.197906361207717,-0.12404963273943159,-0.15239957135977977,1.0,,,0.0,0.6798335621400109
2020-03-27,000905.SH,5222.85,5227.79,5134.49,5137.34,117045073.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1174407836068343,-0.12892778904390167,-0.15239957135977977,1.0,,,0.0,0.6798335621400109
2020-03-30,000905.SH,5073.7,5074.63,4974.32,5027.49,123981316.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0684974135707468,-0.1475536308946509,-0.15239957135977977,1.0,,,0.0,0.6798335621400109
2020-03-31,000905.SH,5073.52,5090.57,5030.57,5041.45,111605612.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0378546746653723,-0.14518661448831083,-0.15239957135977977,1.0,,,0.0,0.6798335621400109
2020-04-01,000905.SH,5029.58,5108.17,5007.71,5019.22,112154111.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0151230104370752,-0.14895586769124336,-0.15239957135977977,1.0,,,0.0,0.6798335621400109
2020-04-02,000905.SH,4998.63,5147.2,4998.11,5147.2,113351078.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9557186473019562,-0.12725595653913724,-0.15239957135977977,1.0,,,0.0,0.5692327213704995
2020-04-03,000905.SH,5143.52,5161.57,5085.09,5107.04,109478978.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8541702443613993,-0.134065367633594,-0.15239957135977977,1.0,,,0.0,0.5692327213704995
2020-04-07,000905.SH,5202.55,5273.09,5197.58,5267.07,145109452.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8204328594348146,-0.10693115305575718,-0.15239957135977977,1.0,,,0.0,0.5692327213704995
2020-04-08,000905.SH,5243.16,5291.42,5232.62,5271.8,137786254.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7561638244745285,-0.10612914821320785,-0.15239957135977977,1.0,,,0.0,0.5692327213704995
2020-04-09,000905.SH,5301.27,5336.12,5289.38,5322.46,125098462.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7166481161780529,-0.09753938810252105,-0.15239957135977977,1.0,,,0.0,0.5692327213704995
2020-04-10,000905.SH,5321.79,5321.79,5197.98,5208.51,123816388.0,bubble_watch,0.41230627393642294,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7338719690653992,-0.11686041385484558,-0.15239957135977977,1.0,14.999855923429678,,0.41230627393642294,0.0
2020-04-13,000905.SH,5176.44,5198.37,5140.85,5169.18,98180993.0,bubble_watch,0.41230627393642294,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6643167886397042,-0.12352909259849565,-0.15239957135977977,1.0,13.999855923429678,,0.41230627393642294,0.0
2020-04-14,000905.SH,5197.17,5288.59,5189.82,5288.59,110188244.0,bubble_watch,0.41230627393642294,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6551800931732848,-0.10328228535773143,-0.15239957135977977,1.0,12.999855923429678,,0.41230627393642294,0.0
2020-04-15,000905.SH,5291.97,5320.58,5264.01,5268.75,122477400.0,bubble_watch,0.41230627393642294,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6276318171263072,-0.10664629721316032,-0.15239957135977977,1.0,11.999855923429678,,0.41230627393642294,0.0
2020-04-16,000905.SH,5245.93,5328.12,5238.43,5316.97,120742193.0,bubble_watch,0.41230627393642294,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6430862375499343,-0.09847025630243555,-0.15239957135977977,1.0,10.999855923429678,,0.41230627393642294,0.0
2020-04-17,000905.SH,5354.98,5377.15,5309.58,5318.45,136969833.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6371422490886424,-0.0982193118696717,-0.15239957135977977,1.0,,,0.0,0.620631462075582
2020-04-20,000905.SH,5329.87,5381.79,5311.2,5381.79,120642182.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5978168250308489,-0.08747956837557569,-0.15239957135977977,1.0,,,0.0,0.620631462075582
2020-04-21,000905.SH,5358.6,5358.6,5287.66,5343.88,130744426.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6149889963471917,-0.09390747610941175,-0.14895586769124336,1.0,,,0.0,0.620631462075582
2020-04-22,000905.SH,5304.73,5388.21,5296.26,5387.62,123597006.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6142794547801468,-0.07127933916209284,-0.14895586769124336,1.0,,,0.0,0.620631462075582
2020-04-23,000905.SH,5402.65,5407.49,5354.94,5357.79,144618302.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5721206932753825,-0.07642144965110187,-0.14895586769124336,1.0,,,0.0,0.620631462075582
2020-04-24,000905.SH,5350.54,5354.76,5258.57,5273.55,131383367.0,bubble_watch,0.426704679494214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5867445033032831,-0.09094278346250373,-0.14895586769124336,1.0,7.999755176858471,,0.426704679494214,0.0
2020-04-27,000905.SH,5278.98,5314.41,5249.31,5265.72,117132427.0,bubble_watch,0.426704679494214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.543985238260191,-0.0922925228231789,-0.14895586769124336,1.0,6.999755176858471,,0.426704679494214,0.0
2020-04-28,000905.SH,5268.13,5273.26,5102.06,5227.85,140824910.0,bubble_watch,0.426704679494214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6051963374159302,-0.09882057257908805,-0.14895586769124336,1.0,5.999755176858471,,0.426704679494214,0.0
2020-04-29,000905.SH,5203.71,5269.74,5201.47,5226.81,105926849.0,bubble_watch,0.426704679494214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6144118041050413,-0.09899984830515474,-0.14895586769124336,1.0,4.999755176858471,,0.426704679494214,0.0
2020-04-30,000905.SH,5261.05,5368.89,5261.05,5353.86,133036686.0,bubble_watch,0.426704679494214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6308010395744156,-0.07709890503902694,-0.134065367633594,1.0,3.9997551768584714,,0.426704679494214,0.0
2020-05-06,000905.SH,5320.94,5451.46,5318.44,5451.32,141679050.0,bubble_warning,0.5017326402493518,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6712926683115152,-0.054224079002612835,-0.134065367633594,1.0,7.99980359437064,,0.5017326402493518,0.0
2020-05-07,000905.SH,5454.25,5473.77,5425.8,5445.75,140146354.0,bubble_warning,0.5017326402493518,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6422269719040142,-0.040415075654921195,-0.12352909259849565,1.0,6.99980359437064,,0.5017326402493518,0.0
2020-05-08,000905.SH,5474.87,5527.09,5467.65,5507.7,136318622.0,bubble_warning,0.5017326402493518,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6636196707724227,-0.029498987684820177,-0.12352909259849565,1.0,5.99980359437064,,0.5017326402493518,0.0
2020-05-11,000905.SH,5529.11,5547.94,5466.62,5496.19,129851985.0,bubble_warning,0.5017326402493518,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6697214566736527,-0.01669907845561258,-0.12352909259849565,1.0,4.99980359437064,,0.5017326402493518,0.0
2020-05-12,000905.SH,5494.07,5519.29,5441.7,5512.46,115943677.0,bubble_warning,0.5017326402493518,LPPL 警告，限制至半仓,hold,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6856933180721846,0.0,-0.12352909259849565,1.0,3.99980359437064,,0.5017326402493518,0.0
2020-05-13,000905.SH,5495.9,5546.55,5483.99,5536.28,107895822.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6926025374493024,0.0,-0.12352909259849565,1.0,,,0.0,0.6502946192006986
2020-05-14,000905.SH,5513.08,5528.09,5485.02,5487.11,119197701.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6822557035005106,-0.008881414957335965,-0.10664629721316032,1.0,,,0.0,0.6502946192006986
2020-05-15,000905.SH,5510.15,5543.93,5486.26,5507.93,112651511.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6771381526120394,-0.005120767013229055,-0.10664629721316032,1.0,,,0.0,0.6502946192006986
2020-05-18,000905.SH,5522.72,5528.78,5454.96,5478.82,133654664.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7046050065125773,-0.010378810320287313,-0.09899984830515474,1.0,,,0.0,0.6502946192006986
2020-05-19,000905.SH,5515.03,5548.22,5504.23,5547.88,112008860.0,none,0.0,MA20 上穿 MA60 + ATR 买入确认,add,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7040443406244621,0.0,-0.09899984830515474,1.0,,,0.0,0.6502946192006986
2020-05-20,000905.SH,5545.04,5547.17,5473.79,5489.7,123491264.0,none,0.0,MA20/MA60 未触发,hold,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7253765364958131,-0.010486888685407814,-0.09899984830515474,1.0,,,0.0,0.5796102264593802
