symbol,symbol_name,fast_ma,slow_ma,atr_config,total_return,benchmark_return,annualized_return,annualized_benchmark,annualized_excess_return,max_drawdown,trade_count,holding_ratio,eligible
932000.SH,中证2000,5,250,标准ATR,0.37862818322719627,0.6812540622425114,0.06637899641657485,0.10958994513949638,-0.04321094872292153,-0.3612237463366881,6,0.8276409849086577,False
000001.SH,上证综指,5,250,长窗口ATR,0.20373555303484903,0.08755227654815001,0.03781277040979236,0.016941144159684285,0.020871626250108077,-0.1727971820865779,4,0.6108022239872914,True
399001.SZ,深证成指,5,250,长窗口ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.8554408260524226,False
399006.SZ,创业板指,5,250,长窗口ATR,0.25955449850469914,0.05289588857298022,0.04727156695453405,0.010370463904571636,0.036901103049962414,-0.06389181442583669,1,0.17315329626687848,False
000016.SH,上证50,5,250,长窗口ATR,0.03030359247995129,-0.26745636071186063,0.005993332753906122,-0.060395196577113786,0.06638852933101991,-0.09841099868872749,5,0.43208895949166004,True
000300.SH,沪深300,5,250,长窗口ATR,-0.03392016320570124,-0.19279415271147038,-0.0068834420500449855,-0.041963437694419015,0.03507999564437403,-0.09800862570341451,6,0.28673550436854645,True
000905.SH,中证500,5,250,长窗口ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.05559968228752978,False
000852.SH,中证1000,5,250,长窗口ATR,0.10358949542425289,0.18924441633249622,0.0199251753639349,0.035299922477924905,-0.015374747113990006,-0.33165409389754374,1,0.9745830023828436,False
932000.SH,中证2000,5,250,长窗口ATR,0.37862818322719627,0.6812540622425114,0.06637899641657485,0.10958994513949638,-0.04321094872292153,-0.3612237463366881,6,0.8276409849086577,False
000001.SH,上证综指,5,250,短周期ATR,0.20329782089370152,0.08755227654815001,0.03773722043252814,0.016941144159684285,0.020796076272843855,-0.173788562575506,2,0.6108022239872914,False
399001.SZ,深证成指,5,250,短周期ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.8554408260524226,False
399006.SZ,创业板指,5,250,短周期ATR,0.18364370717174783,0.05289588857298022,0.034322162192865324,0.010370463904571636,0.023951698288293688,-0.10854715040834995,3,0.5957108816521048,True
000016.SH,上证50,5,250,短周期ATR,0.016022326598698955,-0.26745636071186063,0.0031866564829117205,-0.060395196577113786,0.0635818530600255,-0.11178402405616517,8,0.46386020651310567,True
000300.SH,沪深300,5,250,短周期ATR,-0.023596427255899277,-0.19279415271147038,-0.004768245298432006,-0.041963437694419015,0.03719519239598701,-0.08774476038381551,6,0.23431294678316125,True
000905.SH,中证500,5,250,短周期ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.6084193804606831,False
