run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
58,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,2,2,1.0,0.05,20,1.0,1.058698036388018,0.05869803638801807,-0.08202327530145626,0.009571059923332736,0.02376164226629529,0.03407143151235056,-0.2809115877583048,5,5,0.5950960901259112,5.299470788469765,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6656249999999998,DANGER,0-20%
61,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,2,2,1.02,0.05,15,1.0,1.058698036388018,0.05869803638801807,-0.08202327530145626,0.009571059923332736,0.02376164226629529,0.03407143151235056,-0.2809115877583048,5,5,0.5950960901259112,5.299470788469765,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6656249999999998,DANGER,0-20%
62,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,2,2,1.02,0.05,20,1.0,1.058698036388018,0.05869803638801807,-0.08202327530145626,0.009571059923332736,0.02376164226629529,0.03407143151235056,-0.2809115877583048,5,5,0.5950960901259112,5.299470788469765,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6656249999999998,DANGER,0-20%
1,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.0,0.05,15,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
2,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.0,0.05,20,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
5,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.02,0.05,15,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
6,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.02,0.05,20,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
49,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.0,0.05,15,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
50,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.0,0.05,20,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
53,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.02,0.05,15,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
54,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.02,0.05,20,1.0,1.0965091813735672,0.09650918137356723,-0.08202327530145626,0.01550477528065386,0.029695357623616414,0.0551945023143513,-0.28091158775830494,5,5,0.5937707090788603,5.394337238739378,0.0,hold,none,2020-01-02,2026-03-27,,True,0.6197916666666666,DANGER,0-20%
17,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,3,2,1.0,0.05,15,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
18,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,3,2,1.0,0.05,20,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
21,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,3,2,1.02,0.05,15,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
22,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,3,2,1.02,0.05,20,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
