date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source
2023-06-16,399001.SZ,11194.55,11316.24,11183.79,11306.53,426118435.0,none,0.0,持有,hold,0.0,1.0464514653981283,-0.03858244751183437,-0.09979244201495008,optimal_yaml
2023-06-19,399001.SZ,11305.79,11307.75,11244.42,11274.05,430857132.0,none,0.0,持有,hold,0.0,0.9847766694449915,-0.037825396039688486,-0.09979244201495008,optimal_yaml
2023-06-20,399001.SZ,11260.15,11338.15,11248.14,11305.35,428286409.0,none,0.0,持有,hold,0.0,0.9556894428454419,-0.012670266531475183,-0.09979244201495008,optimal_yaml
2023-06-21,399001.SZ,11262.84,11278.97,11058.63,11058.63,418746594.0,none,0.0,持有,hold,0.0,0.9891143178879459,-0.024697782014998282,-0.09979244201495008,optimal_yaml
2023-06-26,399001.SZ,10963.62,11002.37,10848.72,10872.3,424191187.0,none,0.0,持有,hold,0.0,1.003711679334256,-0.04113092629029691,-0.09979244201495008,optimal_yaml
2023-06-27,399001.SZ,10879.49,10987.19,10863.66,10978.08,370430837.0,none,0.0,持有,hold,0.0,1.0178835574729332,-0.03180178980427162,-0.09979244201495008,optimal_yaml
2023-06-28,399001.SZ,10947.89,10951.41,10792.35,10926.32,399824368.0,none,0.0,持有,hold,0.0,1.0138635213774074,-0.036366699092574395,-0.09979244201495008,optimal_yaml
2023-06-29,399001.SZ,10909.08,10965.11,10880.88,10915.5,380424072.0,none,0.0,持有,hold,0.0,0.9970555852128682,-0.037320955632362485,-0.09979244201495008,optimal_yaml
2023-06-30,399001.SZ,10897.42,11067.39,10883.57,11026.59,404836525.0,none,0.0,持有,hold,0.0,1.026304265144848,-0.0247591436099317,-0.09979244201495008,optimal_yaml
2023-07-03,399001.SZ,11059.31,11128.93,11028.24,11091.56,441147038.0,none,0.0,持有,hold,0.0,1.0289917293021569,-0.019012906700818122,-0.09979244201495008,optimal_yaml
2023-07-04,399001.SZ,11080.64,11133.45,11055.26,11130.3,399028775.0,none,0.0,持有,hold,0.0,0.986791660033356,-0.015586568115947275,-0.09979244201495008,optimal_yaml
2023-07-05,399001.SZ,11129.12,11129.12,11014.39,11029.3,386448219.0,none,0.0,持有,hold,0.0,0.9905259759999772,-0.024519459109028308,-0.09979244201495008,optimal_yaml
2023-07-06,399001.SZ,11001.87,11072.07,10954.15,10968.37,378440662.0,none,0.0,持有,hold,0.0,1.0122903719319838,-0.029908380378418475,-0.09885042382259113,optimal_yaml
2023-07-07,399001.SZ,10939.29,10949.98,10852.96,10888.55,384314195.0,none,0.0,持有,hold,0.0,0.9703136260145908,-0.03696801759691093,-0.09766811320897606,optimal_yaml
2023-07-10,399001.SZ,10926.36,10995.8,10901.84,10942.83,344173872.0,none,0.0,持有,hold,0.0,0.9596924439015522,-0.03216725202161941,-0.09168839846139731,optimal_yaml
2023-07-11,399001.SZ,10953.88,11030.19,10933.23,11028.68,350924413.0,none,0.0,持有,hold,0.0,0.9807353205496894,-0.024574294677500608,-0.08318943711847826,optimal_yaml
2023-07-12,399001.SZ,11020.36,11029.29,10905.85,10919.26,415862790.0,none,0.0,持有,hold,0.0,1.0024658031960727,-0.03425188806822255,-0.07625712454891909,optimal_yaml
2023-07-13,399001.SZ,10963.23,11103.08,10963.23,11095.44,395940515.0,none,0.0,持有,hold,0.0,0.9714862417589912,-0.018669742175539294,-0.07384573876091871,optimal_yaml
2023-07-14,399001.SZ,11108.92,11120.19,11069.32,11080.32,401616162.0,none,0.0,持有,hold,0.0,0.8898150207386964,-0.020007022490543203,-0.05711949006778849,optimal_yaml
2023-07-17,399001.SZ,11039.13,11039.13,10963.47,11010.36,363505430.0,none,0.0,持有,hold,0.0,0.8872020698571476,-0.02619459728139406,-0.04113092629029691,optimal_yaml
2023-07-18,399001.SZ,11030.98,11032.12,10947.51,10972.96,362488646.0,none,0.0,持有,hold,0.0,0.8347644804671999,-0.029502420282792485,-0.04113092629029691,optimal_yaml
2023-07-19,399001.SZ,10959.04,10992.69,10876.96,10932.65,328058683.0,none,0.0,持有,hold,0.0,0.8526997247132786,-0.033067616678149836,-0.04113092629029691,optimal_yaml
2023-07-20,399001.SZ,10947.63,10998.07,10804.35,10816.27,386132068.0,none,0.0,持有,hold,0.0,0.8590095202574769,-0.04336078354720685,-0.04336078354720685,optimal_yaml
2023-07-21,399001.SZ,10801.34,10886.73,10775.35,10810.18,372200415.0,none,0.0,持有,hold,0.0,0.8649035523571785,-0.04389941034075007,-0.04389941034075007,optimal_yaml
2023-07-24,399001.SZ,10771.64,10837.98,10730.94,10747.79,353654310.0,none,0.0,持有,hold,0.0,0.881159983745171,-0.04941746052944629,-0.04941746052944629,optimal_yaml
