run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
1,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.03,5,1.0,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
2,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.03,5,1.05,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
3,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.03,10,1.0,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
4,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.03,10,1.05,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
5,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.05,5,1.0,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
6,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.05,5,1.05,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
7,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.05,10,1.0,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
8,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,2,1,1,1.0,0.05,10,1.05,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
17,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,3,1,1,1.0,0.03,5,1.0,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
18,399006.SZ,创业板指,single_window,16,30,180,60,0.1,0.15000000000000002,2,3,1,1,1.0,0.03,5,1.05,1.1358541844479526,0.1358541844479526,0.7983347337865709,0.021500917997027136,-0.08146697947327253,0.0376905500992548,-0.5704591188084633,2,2,0.7157057654075547,2.135895132933849,0.0,hold,negative_bubble,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
