run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
95,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,2,1.0,0.05,10,1.0,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
96,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,2,1.0,0.05,10,1.05,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
121,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.03,5,1.0,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
122,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.03,5,1.05,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
123,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.03,10,1.0,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
124,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.03,10,1.05,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
125,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.05,5,1.0,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
126,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.05,5,1.05,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
127,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.05,10,1.0,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
128,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,2,1.0,0.05,10,1.05,1.2042134571890428,0.20421345718904282,0.44193218961860836,0.03151920957031229,-0.03150577455029269,0.10137537555766324,-0.31091583529950895,1,1,0.4731610337972167,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess",False,-1.0,DANGER,0-20%
17,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.03,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
18,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.03,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
19,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.03,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
20,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.03,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
21,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.05,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
22,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.05,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
23,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.05,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
24,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,3,1,1,1.0,0.05,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
49,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.03,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
50,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.03,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
51,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.03,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
52,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.03,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
53,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.05,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
54,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.05,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
55,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.05,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
