run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
9,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,3,2,1.08,0.08,15,1.0,1.9901815236984177,0.9901815236984177,0.7530737704918031,0.12179754442252189,0.023514832679755182,0.29534670969510135,-0.41238835722347655,7,7,0.802518223989397,8.935729789121535,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
13,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,3,2,1.1,0.08,15,1.0,1.9901815236984177,0.9901815236984177,0.7530737704918031,0.12179754442252189,0.023514832679755182,0.29534670969510135,-0.41238835722347655,7,7,0.802518223989397,8.935729789121535,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
41,932000.SH,中证2000,single_window,9,40,120,20,0.30000000000000004,0.2,2,3,3,2,1.08,0.08,15,1.0,1.9901815236984177,0.9901815236984177,0.7530737704918031,0.12179754442252189,0.023514832679755182,0.29534670969510135,-0.41238835722347655,7,7,0.802518223989397,8.935729789121535,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
45,932000.SH,中证2000,single_window,9,40,120,20,0.30000000000000004,0.2,2,3,3,2,1.1,0.08,15,1.0,1.9901815236984177,0.9901815236984177,0.7530737704918031,0.12179754442252189,0.023514832679755182,0.29534670969510135,-0.41238835722347655,7,7,0.802518223989397,8.935729789121535,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
1,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,2,2,1.08,0.08,15,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
2,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,2,2,1.08,0.08,20,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
5,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,2,2,1.1,0.08,15,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
6,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,2,2,1.1,0.08,20,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
33,932000.SH,中证2000,single_window,9,40,120,20,0.30000000000000004,0.2,2,3,2,2,1.08,0.08,15,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
34,932000.SH,中证2000,single_window,9,40,120,20,0.30000000000000004,0.2,2,3,2,2,1.08,0.08,20,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
37,932000.SH,中证2000,single_window,9,40,120,20,0.30000000000000004,0.2,2,3,2,2,1.1,0.08,15,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
38,932000.SH,中证2000,single_window,9,40,120,20,0.30000000000000004,0.2,2,3,2,2,1.1,0.08,20,1.0,1.9488727087351616,0.9488727087351616,0.7530737704918031,0.11787505220097483,0.019592340458208124,0.28711086391484725,-0.41055587585126974,7,7,0.8005301524188204,8.839907762563515,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
10,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,3,2,1.08,0.08,20,1.0,1.9505591965327387,0.9505591965327387,0.7530737704918031,0.11803654301287003,0.019753831270103328,0.28622666218703424,-0.41238835722347655,7,7,0.8018555334658715,8.935729789121535,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
14,932000.SH,中证2000,single_window,9,40,120,20,0.25,0.2,2,3,3,2,1.1,0.08,20,1.0,1.9505591965327387,0.9505591965327387,0.7530737704918031,0.11803654301287003,0.019753831270103328,0.28622666218703424,-0.41238835722347655,7,7,0.8018555334658715,8.935729789121535,0.0,hold,none,2020-01-02,2026-03-27,"max_drawdown_cap,turnover_cap",False,-1.0,DANGER,0-20%
