date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2020-03-04,000016.SH,2921.07,2949.57,2919.37,2947.57,42569549.0,none,0.0,MA金叉+ATR确认,buy,0.57877826528795,0.9146108808631019,-0.01027808930286267,-0.07768928815292564,optimal_yaml,0.5809570965394167,421048.1012324637,198.04010885653585,583737.0836622594,1004785.1848947231,1.0047851848947231,0.9536499904556383,0.004785184894723127,0.008944219289117816,-0.0041590343943946895,True,1.0047851848947231,0.0
2020-03-05,000016.SH,2966.69,3023.12,2956.65,3018.07,60497966.0,none,0.0,持有,hold,0.57877826528795,0.9823799115350417,0.0,-0.07768928815292564,optimal_yaml,0.5867000383435225,421048.1012324637,198.04010885653585,597698.9113366451,1018747.0125691089,1.018747012569109,0.9764593976375279,0.013895335922820662,0.023918007036304534,-0.010022671113483872,False,1.018747012569109,0.0
2020-03-06,000016.SH,2989.77,2999.49,2962.4,2964.83,41855288.0,none,0.0,持有,hold,0.57877826528795,0.9910891783801491,-0.01764041258155058,-0.07768928815292564,optimal_yaml,0.5823778028146657,421048.1012324637,198.04010885653585,587155.2559411231,1008203.3571735868,1.008203357173587,0.9592342509940696,-0.010349630737991222,-0.01764041258155058,0.007290781843559357,False,1.018747012569109,-0.010349630737991333
2020-03-09,000016.SH,2908.63,2908.63,2864.49,2868.83,58864747.0,none,0.0,持有,hold,0.57877826528795,1.0826133220976253,-0.049448819941220745,-0.0694630970218082,optimal_yaml,0.5743512774112248,421048.1012324637,198.04010885653585,568143.4054908957,989191.5067233595,0.9891915067233594,0.9281746327038368,-0.018857158444230415,-0.032379596806562216,0.013522438362331801,False,1.018747012569109,-0.02901162455555628
2020-03-10,000016.SH,2859.87,2935.09,2852.93,2924.22,48050530.0,none,0.0,持有,hold,0.57877826528795,1.157083088134529,-0.031096031569844418,-0.0694630970218082,optimal_yaml,0.5790196548606994,421048.1012324637,198.04010885653585,579112.8471204592,1000160.9483529229,1.000160948352923,0.9460953853819201,0.011089300256831969,0.019307522578891012,-0.008218222322059043,False,1.018747012569109,-0.018244042914359104
2020-03-11,000016.SH,2927.83,2927.83,2888.36,2888.36,36442062.0,none,0.0,持有,hold,0.57877826528795,1.1312143175938638,-0.042977797068987855,-0.0694630970218082,optimal_yaml,0.5760090752980068,421048.1012324637,198.04010885653585,572011.1288168639,993059.2300493276,0.9930592300493276,0.9344933237997561,-0.0071005754776674035,-0.012263099219620877,0.005162523741953473,False,1.018747012569109,-0.025215075188295355
2020-03-12,000016.SH,2858.51,2866.14,2828.29,2841.98,37023632.0,none,0.0,持有,hold,0.57877826528795,1.170295170392166,-0.05834523387462853,-0.06312679401837473,optimal_yaml,0.5720508462624042,421048.1012324637,198.04010885653585,562826.0285680977,983874.1298005615,0.9838741298005614,0.9194876457132874,-0.009249297494883457,-0.016057555152404812,0.006808257657521355,False,1.018747012569109,-0.034231150951406386
2020-03-13,000016.SH,2720.61,2826.72,2715.14,2798.77,49061355.0,none,0.0,持有,hold,0.57877826528795,1.2734269236881242,-0.0726623305622468,-0.0726623305622468,optimal_yaml,0.5682960715694028,421048.1012324637,198.04010885653585,554268.7154644069,975316.8166968706,0.9753168166968706,0.9055075821057774,-0.008697568971983705,-0.015204188629054372,0.006506619657070667,False,1.018747012569109,-0.042630992126999834
2020-03-16,000016.SH,2800.0,2800.18,2689.9,2694.02,46971206.0,none,0.0,MA死叉信号,sell,0.0,1.3330568024268932,-0.1073699417177203,-0.1073699417177203,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8716170090234662,-0.00020499731951362232,-0.03742715550045195,0.037222158180938325,True,1.018747012569109,-0.04282725020739919
2020-03-17,000016.SH,2696.7,2734.8,2629.18,2685.59,41532694.0,none,0.0,持有,hold,0.0,1.3838526968296767,-0.11016311748899132,-0.11016311748899132,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8688895862923552,0.0,-0.0031291527160154375,0.0031291527160154375,False,1.018747012569109,-0.04282725020739919
2020-03-18,000016.SH,2695.42,2724.3,2625.6,2625.75,37681392.0,none,0.0,持有,hold,0.0,1.4561390520055246,-0.12999035807651915,-0.12999035807651915,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8495290908914435,0.0,-0.022281882193484592,0.022281882193484592,False,1.018747012569109,-0.04282725020739919
2020-03-19,000016.SH,2611.75,2630.05,2517.3,2569.79,49523528.0,none,0.0,持有,hold,0.0,1.4509107798413228,-0.14853200886659357,-0.14853200886659357,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8314239217297619,0.0,-0.02131200609349715,0.02131200609349715,False,1.018747012569109,-0.04282725020739919
2020-03-20,000016.SH,2597.98,2636.14,2580.36,2628.42,37231436.0,none,0.0,持有,hold,0.0,1.3615933449977486,-0.12910568674682832,-0.14853200886659357,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8503929365251406,0.0,0.02281509384035285,-0.02281509384035285,False,1.018747012569109,-0.04282725020739919
2020-03-23,000016.SH,2548.85,2586.11,2548.0,2559.62,32549721.0,none,0.0,持有,hold,0.0,1.3623204277830425,-0.15190171202125868,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8281335434171404,0.0,-0.02617542097533887,0.02617542097533887,False,1.018747012569109,-0.04282725020739919
2020-03-24,000016.SH,2608.24,2641.87,2592.61,2639.38,36868414.0,none,0.0,持有,hold,0.0,1.3737890776150015,-0.12547422690659926,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8539389096132755,0.0,0.03116087544244861,-0.03116087544244861,False,1.018747012569109,-0.04282725020739919
2020-03-25,000016.SH,2700.1,2711.12,2681.09,2700.19,38491194.0,none,0.0,持有,hold,0.0,1.3228216853759363,-0.10532558886970811,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8736132365739947,0.0,0.023039501701157095,-0.023039501701157095,False,1.018747012569109,-0.04282725020739919
2020-03-26,000016.SH,2676.62,2716.34,2673.44,2689.28,28226021.0,none,0.0,持有,hold,0.0,1.265806624647982,-0.10894048183110394,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.870083440370386,0.0,-0.004040456412326532,0.004040456412326532,False,1.018747012569109,-0.04282725020739919
2020-03-27,000016.SH,2722.47,2733.52,2701.44,2701.44,35386945.0,none,0.0,持有,hold,0.0,1.1742664296100005,-0.10491141689887906,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8740176586871488,0.0,0.004521656354117054,-0.004521656354117054,False,1.018747012569109,-0.04282725020739919
2020-03-30,000016.SH,2667.12,2696.33,2664.72,2690.04,34049707.0,none,0.0,持有,hold,0.0,1.1040896418197432,-0.10868866527283993,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8703293290151837,0.0,-0.004219971570717851,0.004219971570717851,False,1.018747012569109,-0.04282725020739919
2020-03-31,000016.SH,2713.5,2716.02,2684.21,2689.38,30299038.0,none,0.0,持有,hold,0.0,1.0758524781162406,-0.10890734807343772,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8701157941394383,0.0,-0.0002453495115313231,0.0002453495115313231,False,1.018747012569109,-0.04282725020739919
2020-04-01,000016.SH,2684.5,2722.33,2680.08,2682.08,27519373.0,none,0.0,持有,hold,0.0,1.0392685725566644,-0.11132611238307932,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8677539689986185,0.0,-0.002714380266083727,0.002714380266083727,False,1.018747012569109,-0.04282725020739919
2020-04-02,000016.SH,2667.94,2719.89,2665.81,2719.89,28730893.0,none,0.0,持有,hold,0.0,0.9561708290387702,-0.08261519210207668,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8799869290773028,0.0,0.014097267792161361,-0.014097267792161361,False,1.018747012569109,-0.04282725020739919
2020-04-03,000016.SH,2707.82,2720.84,2697.83,2708.82,24444559.0,none,0.0,持有,hold,0.0,0.864652752591881,-0.0736606684859551,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8764053668432105,0.0,-0.0040700175374738246,0.0040700175374738246,False,1.018747012569109,-0.04282725020739919
2020-04-07,000016.SH,2756.27,2762.31,2743.16,2757.41,35954651.0,none,0.0,持有,hold,0.0,0.8128342556206182,-0.05704427163482906,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8921260632257355,0.0,0.017937699810249397,-0.017937699810249397,False,1.018747012569109,-0.04282725020739919
2020-04-08,000016.SH,2742.36,2753.49,2736.09,2743.89,25401676.0,none,0.0,持有,hold,0.0,0.7415286858710474,-0.050018003295988156,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.887751833649861,0.0,-0.004903151870777278,0.004903151870777278,False,1.018747012569109,-0.04282725020739919
2020-04-09,000016.SH,2754.72,2760.59,2749.42,2752.59,23820497.0,none,0.0,持有,hold,0.0,0.653712843643032,-0.03145342331754619,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8905666115574135,0.0,0.003170681040420842,-0.003170681040420842,False,1.018747012569109,-0.04282725020739919
2020-04-10,000016.SH,2755.2,2787.28,2742.52,2749.85,25444794.0,none,0.0,持有,hold,0.0,0.6395490500216915,-0.017479106893385388,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8896801182853796,0.0,-0.0009954261259396135,0.0009954261259396135,False,1.018747012569109,-0.04282725020739919
2020-04-13,000016.SH,2740.09,2749.48,2731.03,2739.17,19187662.0,none,0.0,持有,hold,0.0,0.589200132751352,-0.006614903115604753,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8862247357505914,0.0,-0.0038838482099022853,0.0038838482099022853,False,1.018747012569109,-0.04282725020739919
2020-04-14,000016.SH,2756.5,2785.8,2745.99,2785.72,26722995.0,none,0.0,持有,hold,0.0,0.5661470937827244,0.0,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9012854152444488,0.0,0.016994198972681396,-0.016994198972681396,False,1.018747012569109,-0.04282725020739919
2020-04-15,000016.SH,2783.28,2788.09,2761.44,2764.49,23051495.0,none,0.0,持有,hold,0.0,0.5346290690882055,-0.007621010008184603,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8944167100746401,0.0,-0.007621010008184603,0.007621010008184603,False,1.018747012569109,-0.04282725020739919
2020-04-16,000016.SH,2751.69,2771.43,2750.29,2768.26,23016379.0,none,0.0,持有,hold,0.0,0.5294988769504942,-0.006267679450913777,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8956364471679129,0.0,0.001363723507771919,-0.001363723507771919,False,1.018747012569109,-0.04282725020739919
2020-04-17,000016.SH,2790.83,2825.96,2782.71,2809.08,34869719.0,none,0.0,持有,hold,0.0,0.5643094879861393,0.0,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9088432556950722,0.0,0.014745724751287659,-0.014745724751287659,False,1.018747012569109,-0.04282725020739919
2020-04-20,000016.SH,2812.8,2821.01,2799.92,2819.79,27627564.0,none,0.0,持有,hold,0.0,0.5666859127519988,0.0,-0.15190171202125868,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9123083443605763,0.0,0.0038126361655772545,-0.0038126361655772545,False,1.018747012569109,-0.04282725020739919
2020-04-21,000016.SH,2808.91,2808.91,2767.27,2784.53,24943676.0,none,0.0,持有,hold,0.0,0.6145630656395275,-0.012504477283769244,-0.12547422690659926,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9009004053927263,0.0,-0.012504477283769244,0.012504477283769244,False,1.018747012569109,-0.04282725020739919
2020-04-22,000016.SH,2774.44,2804.24,2768.4,2804.24,20694563.0,none,0.0,持有,hold,0.0,0.634061053498058,-0.005514595058497274,-0.11132611238307932,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9072773332729396,0.0,0.0070783938402529945,-0.0070783938402529945,False,1.018747012569109,-0.04282725020739919
2020-04-23,000016.SH,2813.73,2820.24,2794.46,2797.66,24529563.0,none,0.0,持有,hold,0.0,0.6269953525964833,-0.007848102163636295,-0.11132611238307932,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9051484552692965,0.0,-0.0023464468091175528,0.0023464468091175528,False,1.018747012569109,-0.04282725020739919
2020-04-24,000016.SH,2789.05,2789.05,2770.34,2776.02,19914774.0,none,0.0,持有,hold,0.0,0.6645884131352964,-0.015522432521570706,-0.11132611238307932,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.8981470996463733,0.0,-0.007735035708413385,0.007735035708413385,False,1.018747012569109,-0.04282725020739919
2020-04-27,000016.SH,2786.47,2818.54,2783.17,2805.22,23147140.0,none,0.0,持有,hold,0.0,0.6811081163936398,-0.005167051447093618,-0.11132611238307932,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9075944002096524,0.0,0.010518656205646959,-0.010518656205646959,False,1.018747012569109,-0.04282725020739919
2020-04-28,000016.SH,2814.23,2832.06,2781.15,2825.14,27084228.0,none,0.0,持有,hold,0.0,0.7582421847708791,0.0,-0.11132611238307932,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9140392710048757,0.0,0.007101047333186061,-0.007101047333186061,False,1.018747012569109,-0.04282725020739919
2020-04-29,000016.SH,2814.6,2852.1,2814.07,2844.81,25430134.0,none,0.0,持有,hold,0.0,0.8273895131207716,0.0,-0.11132611238307932,optimal_yaml,0.0,975116.8793637712,0.0,0.0,975116.8793637712,0.9751168793637712,0.9204032573774682,0.0,0.006962486814812818,-0.006962486814812818,False,1.018747012569109,-0.04282725020739919
