symbol,symbol_name,fast_ma,slow_ma,atr_config,cooldown_days,total_return,benchmark_return,annualized_return,annualized_benchmark,annualized_excess_return,max_drawdown,trade_count,holding_ratio,eligible
000001.SH,上证综指,5,20,低波,90,0.0900511849791461,0.28973705804231975,0.014901366010110939,0.04461427037618493,-0.02971290436607399,-0.19291663150270744,2,0.8631722260040844,False
399001.SZ,深证成指,5,20,低波,90,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,低波,90,0.045788531769900276,0.5029503771193011,0.007709852578378307,0.07239311275556881,-0.0646832601771905,-0.03741810099922804,4,0.12729748127978216,False
000016.SH,上证50,5,20,低波,90,0.04421408638714941,-0.043010897758050226,0.007449435792244552,-0.007513324632236529,0.01496276042448108,-0.1187485546364343,7,0.5262083049693669,True
000300.SH,沪深300,5,20,低波,90,0.03494333997164967,0.08796885835723467,0.005909402703200284,0.014568516085060601,-0.008659113381860317,-0.1892998571033223,4,0.46426140231449964,False
000905.SH,中证500,5,20,低波,90,0.1289644785578532,0.34243545124274366,0.02102659017899655,0.051815362855263114,-0.030788772676266563,-0.20332814963045043,1,0.595643294758339,False
000852.SH,中证1000,5,20,低波,90,0.1298324769575514,0.23020960052344552,0.021161212221181946,0.03618068123075746,-0.015019469009575515,-0.09508328316565484,1,0.11572498298162015,False
932000.SH,中证2000,5,20,低波,90,0.131170481018148,0.5888259077982627,0.02136856195927117,0.08266398506961314,-0.06129542311034197,-0.14251847330577805,13,0.6024506466984343,False
000001.SH,上证综指,5,20,低波,120,0.07675955818699776,0.28973705804231975,0.012767641954208653,0.04461427037618493,-0.031846628421976275,-0.19003300611809038,2,0.8127978216473791,False
399001.SZ,深证成指,5,20,低波,120,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,低波,120,-0.025875683775498648,0.5029503771193011,-0.004487192928509187,0.07239311275556881,-0.076880305684078,-0.09612864573701674,4,0.16473791695030632,False
000016.SH,上证50,5,20,低波,120,0.07776469622235349,-0.043010897758050226,0.01292975862117074,-0.007513324632236529,0.020443083253407268,-0.09362036147144726,7,0.4853641933287951,True
000300.SH,沪深300,5,20,低波,120,0.12079860953619814,0.08796885835723467,0.019755890453562852,0.014568516085060601,0.005187374368502251,-0.06325235055472711,2,0.23076923076923078,False
000905.SH,中证500,5,20,低波,120,0.0,0.34243545124274366,0.0,0.051815362855263114,-0.051815362855263114,0.0,0,0.0,False
000852.SH,中证1000,5,20,低波,120,0.0,0.23020960052344552,0.0,0.03618068123075746,-0.03618068123075746,0.0,0,0.0,False
932000.SH,中证2000,5,20,低波,120,0.1674993830889948,0.5888259077982627,0.02692224551103739,0.08266398506961314,-0.055741739558575754,-0.203863539403489,7,0.5486725663716814,False
000001.SH,上证综指,5,20,低波,250,-0.027493864049548566,0.28973705804231975,-0.004771074468579384,0.04461427037618493,-0.04938534484476431,-0.05860319349930421,2,0.17426820966643974,False
399001.SZ,深证成指,5,20,低波,250,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,低波,250,0.24192522231089986,0.5029503771193011,0.03786682184912715,0.07239311275556881,-0.03452629090644166,-0.19454727046190068,3,0.4846834581347856,False
000016.SH,上证50,5,20,低波,250,0.0580298579206473,-0.043010897758050226,0.009723590460751774,-0.007513324632236529,0.017236915092988303,-0.0952207416672669,3,0.4833219877467665,True
