symbol,symbol_name,fast_ma,slow_ma,atr_period,atr_ma_window,buy_volatility_cap,vol_breakout_mult,annualized_excess_return,max_drawdown,trade_count,turnover_rate,whipsaw_rate,enable_volatility_scaling,target_volatility,eligible,group,candidate_key,calmar_ratio
000852.SH,中证1000,5,250,14,40,1.0,1.15,-0.04007268282728771,-0.27481035881617344,5,4.425199148271564,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.00|sell=1.15|vol_on|tv=0.20,-0.1458194043336379
932000.SH,中证2000,5,250,14,40,1.0,1.15,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.00|sell=1.15|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,40,1.05,1.05,-0.0670185416525182,-0.060411755850752424,1,0.3755979048922139,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.05|vol_on|tv=0.18,-1.1093625852903177
000852.SH,中证1000,5,250,14,40,1.05,1.05,-0.04194272421451806,-0.2684765022075095,8,5.5151926239066835,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.05|vol_on|tv=0.18,-0.15622493540272622
932000.SH,中证2000,5,250,14,40,1.05,1.05,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.05|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,40,1.05,1.05,-0.06338624583465835,-0.06570740251531348,1,0.41733100543579327,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.05|vol_on|tv=0.20,-0.9646743503501881
000852.SH,中证1000,5,250,14,40,1.05,1.05,-0.04073489247079176,-0.27481035881617344,7,5.669506874020724,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.05|vol_on|tv=0.20,-0.14822910113821514
932000.SH,中证2000,5,250,14,40,1.05,1.05,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.05|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,40,1.05,1.1,-0.0670185416525182,-0.060411755850752424,1,0.3755979048922139,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.10|vol_on|tv=0.18,-1.1093625852903177
000852.SH,中证1000,5,250,14,40,1.05,1.1,-0.04194272421451806,-0.2684765022075095,8,5.5151926239066835,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.10|vol_on|tv=0.18,-0.15622493540272622
932000.SH,中证2000,5,250,14,40,1.05,1.1,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.10|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,40,1.05,1.1,-0.06338624583465835,-0.06570740251531348,1,0.41733100543579327,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.10|vol_on|tv=0.20,-0.9646743503501881
000852.SH,中证1000,5,250,14,40,1.05,1.1,-0.04073489247079176,-0.27481035881617344,7,5.669506874020724,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.10|vol_on|tv=0.20,-0.14822910113821514
932000.SH,中证2000,5,250,14,40,1.05,1.1,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.10|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,40,1.05,1.15,-0.0670185416525182,-0.060411755850752424,1,0.3755979048922139,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.15|vol_on|tv=0.18,-1.1093625852903177
000852.SH,中证1000,5,250,14,40,1.05,1.15,-0.039543558902944476,-0.2684765022075096,7,4.4290649825381125,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.15|vol_on|tv=0.18,-0.1472887145720509
932000.SH,中证2000,5,250,14,40,1.05,1.15,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.15|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,40,1.05,1.15,-0.06338624583465835,-0.06570740251531348,1,0.41733100543579327,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.15|vol_on|tv=0.20,-0.9646743503501881
000852.SH,中证1000,5,250,14,40,1.05,1.15,-0.038293296494975815,-0.27481035881617355,6,4.4613804647413176,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.15|vol_on|tv=0.20,-0.13934444341885602
932000.SH,中证2000,5,250,14,40,1.05,1.15,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/40|buy=1.05|sell=1.15|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,60,1.0,1.05,-0.08155797588708724,-0.08806281336348476,3,2.263937388570285,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.05|vol_on|tv=0.18,-0.9261341169109781
000852.SH,中证1000,5,250,14,60,1.0,1.05,-0.04716316268476439,-0.2684765022075096,7,5.411175478971575,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.05|vol_on|tv=0.18,-0.175669610923012
932000.SH,中证2000,5,250,14,60,1.0,1.05,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.05|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,60,1.0,1.05,-0.07797665893790229,-0.08883037284883089,3,2.3022836486041918,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.05|vol_on|tv=0.20,-0.8778152836372852
000852.SH,中证1000,5,250,14,60,1.0,1.05,-0.04653079673126648,-0.2748103588161731,6,5.553263666652913,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.05|vol_on|tv=0.20,-0.16931966077156496
932000.SH,中证2000,5,250,14,60,1.0,1.05,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.05|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,60,1.0,1.1,-0.08155797588708724,-0.08806281336348476,3,2.263937388570285,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.10|vol_on|tv=0.18,-0.9261341169109781
000852.SH,中证1000,5,250,14,60,1.0,1.1,-0.04515837443702986,-0.2684765022075096,7,5.423616893805529,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.10|vol_on|tv=0.18,-0.1682023345273109
932000.SH,中证2000,5,250,14,60,1.0,1.1,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.10|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,60,1.0,1.1,-0.07797665893790229,-0.08883037284883089,3,2.3022836486041918,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.10|vol_on|tv=0.20,-0.8778152836372852
000852.SH,中证1000,5,250,14,60,1.0,1.1,-0.044524748438840245,-0.2748103588161731,6,5.565751979746446,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.10|vol_on|tv=0.20,-0.16201990576572065
932000.SH,中证2000,5,250,14,60,1.0,1.1,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.10|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,60,1.0,1.15,-0.132035581190592,-0.42451565576229977,3,1.9330058394395853,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.15|vol_on|tv=0.18,-0.3110264118610576
000852.SH,中证1000,5,250,14,60,1.0,1.15,-0.021114555601271512,-0.4782518311003825,6,4.350544164185735,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.15|vol_on|tv=0.18,-0.04414945062037762
932000.SH,中证2000,5,250,14,60,1.0,1.15,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.15|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,60,1.0,1.15,-0.1286312512665061,-0.42451565576229977,3,1.9613144370421833,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.15|vol_on|tv=0.20,-0.3030070847105129
000852.SH,中证1000,5,250,14,60,1.0,1.15,-0.020560300035644463,-0.47977443514461515,5,4.486155647058598,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.15|vol_on|tv=0.20,-0.04285409669535041
932000.SH,中证2000,5,250,14,60,1.0,1.15,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.00|sell=1.15|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,60,1.05,1.05,-0.08155797588708724,-0.08806281336348476,3,2.263937388570285,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.05|vol_on|tv=0.18,-0.9261341169109781
000852.SH,中证1000,5,250,14,60,1.05,1.05,-0.04716316268476439,-0.2684765022075096,7,5.411175478971575,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.05|vol_on|tv=0.18,-0.175669610923012
932000.SH,中证2000,5,250,14,60,1.05,1.05,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.05|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,60,1.05,1.05,-0.07797665893790229,-0.08883037284883089,3,2.3022836486041918,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.05|vol_on|tv=0.20,-0.8778152836372852
000852.SH,中证1000,5,250,14,60,1.05,1.05,-0.04653079673126648,-0.2748103588161731,6,5.553263666652913,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.05|vol_on|tv=0.20,-0.16931966077156496
932000.SH,中证2000,5,250,14,60,1.05,1.05,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.05|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,60,1.05,1.1,-0.08155797588708724,-0.08806281336348476,3,2.263937388570285,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.10|vol_on|tv=0.18,-0.9261341169109781
