date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2020-02-06,000016.SH,2829.51,2866.39,2809.37,2854.89,42134251.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.853177669911343,-0.07633548270205737,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9236645172979426,0.0,0.014927654733548845,-0.014927654733548845,False,1.0,0.0
2020-02-07,000016.SH,2836.8,2851.82,2819.67,2851.71,34443628.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.8500634979813584,-0.0773643325579213,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9226356674420787,0.0,-0.0011138782930339985,0.0011138782930339985,False,1.0,0.0
2020-02-10,000016.SH,2826.8,2854.83,2817.77,2850.06,33654934.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.8238904613761888,-0.0778981697472847,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9221018302527153,0.0,-0.0005786002082961428,0.0005786002082961428,False,1.0,0.0
2020-02-11,000016.SH,2858.92,2893.07,2854.07,2879.86,36028244.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.822788637366142,-0.0682567465696916,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9317432534303084,0.0,0.010455920226240867,-0.010455920226240867,False,1.0,0.0
2020-02-12,000016.SH,2876.67,2895.93,2870.77,2895.59,31230750.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.7779797731702114,-0.06316749869776073,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9368325013022393,0.0,0.0054620710728994215,-0.0054620710728994215,False,1.0,0.0
2020-02-13,000016.SH,2898.4,2906.72,2871.27,2875.48,37434764.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.7646153789428063,-0.06967384165418344,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9303261583458166,0.0,-0.006945044015209345,0.006945044015209345,False,1.0,0.0
2020-02-14,000016.SH,2870.71,2900.2,2870.63,2895.06,35125996.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.7474123965899702,-0.06333897367373809,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9366610263262619,0.0,0.006809297925911562,-0.006809297925911562,False,1.0,0.0
2020-02-17,000016.SH,2901.69,2950.28,2898.59,2950.07,45296532.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.7889577987693654,-0.045541165318053634,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9544588346819464,0.0,0.019001333305700197,-0.019001333305700197,False,1.0,0.0
2020-02-18,000016.SH,2940.65,2944.43,2914.96,2924.4,38098991.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.7232786155714654,-0.05384637783378565,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9461536221662143,0.0,-0.008701488439257443,0.008701488439257443,False,1.0,0.0
2020-02-19,000016.SH,2917.13,2942.35,2914.59,2923.76,40270252.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.6418832320461583,-0.054053441955720594,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9459465580442794,0.0,-0.00021884831076457445,0.00021884831076457445,False,1.0,0.0
2020-02-20,000016.SH,2931.37,2981.27,2920.8,2978.18,50229847.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.5341860534657006,-0.03644652083744504,-0.11768359955092966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.963553479162555,0.0,0.01861301885243649,-0.01861301885243649,False,1.0,0.0
2020-02-21,000016.SH,2965.6,2991.06,2959.51,2968.14,46920152.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.1088783577354662,-0.039694839250298486,-0.11768359955092966,1.0,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9603051607497015,0.0,-0.0033711864292956806,0.0033711864292956806,False,1.0,0.0
2020-02-24,000016.SH,2949.98,2953.29,2922.16,2930.03,48637573.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.0546151103400259,-0.05202486063613976,-0.11768359955092966,1.0,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9479751393638602,0.0,-0.0128396908501619,0.0128396908501619,False,1.0,0.0
2020-02-25,000016.SH,2891.98,2912.16,2869.64,2909.32,53157948.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.068311841438808,-0.05872532620687643,-0.11768359955092966,1.0,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9412746737931236,0.0,-0.007068187015149996,0.007068187015149996,False,1.0,0.0
2020-02-26,000016.SH,2877.46,2930.02,2872.83,2901.67,62965029.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.063893171022196,-0.06120038953937934,-0.11768359955092966,1.0,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9387996104606207,0.0,-0.0026294804284162643,0.0026294804284162643,False,1.0,0.0
2020-02-27,000016.SH,2904.87,2927.2,2903.75,2912.04,42152250.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.0418238916042113,-0.05784530368865315,-0.11768359955092966,1.0,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9421546963113469,0.0,0.003573804050770679,-0.003573804050770679,False,1.0,0.0
2020-02-28,000016.SH,2860.28,2880.8,2818.43,2821.04,58479965.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.1385730732924588,-0.08728723352626966,-0.11768359955092966,1.0,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9127127664737303,0.0,-0.031249570747654554,0.031249570747654554,False,1.0,0.0
2020-03-02,000016.SH,2837.77,2922.95,2837.77,2907.89,54884776.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.2357102025928437,-0.05918798510432477,-0.09582215780227321,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9408120148956752,0.0,0.030786518447097455,-0.030786518447097455,False,1.0,0.0
2020-03-03,000016.SH,2941.68,2948.55,2910.76,2921.44,53161398.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.2530708794306915,-0.05480404939773453,-0.08992083032712894,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9451959506022655,0.0,0.004659736097307743,-0.004659736097307743,False,1.0,0.0
2020-03-04,000016.SH,2921.07,2949.57,2919.37,2947.57,42569549.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1.233407666828228,-0.04635000954436175,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9536499904556383,0.0,0.008944219289117816,-0.008944219289117816,False,1.0,0.0
2020-03-05,000016.SH,2966.69,3023.12,2956.65,3018.07,60497966.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.302931462473015,-0.02354060236247213,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9764593976375279,0.0,0.023918007036304534,-0.023918007036304534,False,1.0,0.0
2020-03-06,000016.SH,2989.77,2999.49,2962.4,2964.83,41855288.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.292084029543107,-0.04076574900593044,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9592342509940696,0.0,-0.01764041258155058,0.01764041258155058,False,1.0,0.0
2020-03-09,000016.SH,2908.63,2908.63,2864.49,2868.83,58864747.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.390833906758856,-0.07182536729616318,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9281746327038368,0.0,-0.032379596806562216,0.032379596806562216,False,1.0,0.0
2020-03-10,000016.SH,2859.87,2935.09,2852.93,2924.22,48050530.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.4659945806039432,-0.05390461461807994,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9460953853819201,0.0,0.019307522578891012,-0.019307522578891012,False,1.0,0.0
2020-03-11,000016.SH,2927.83,2927.83,2888.36,2888.36,36442062.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4131393032329553,-0.06550667620024386,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9344933237997561,0.0,-0.012263099219620877,0.012263099219620877,False,1.0,0.0
2020-03-12,000016.SH,2858.51,2866.14,2828.29,2841.98,37023632.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.4417383242092614,-0.08051235428671255,-0.08728723352626966,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9194876457132874,0.0,-0.016057555152404812,0.016057555152404812,False,1.0,0.0
2020-03-13,000016.SH,2720.61,2826.72,2715.14,2798.77,49061355.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.5515491963589865,-0.09449241789422258,-0.09449241789422258,0.5,,,0.0,0.0,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9055075821057774,0.0,-0.015204188629054372,0.015204188629054372,False,1.0,0.0
