date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,param_source
2020-02-05,399006.SZ,1908.97,1966.26,1901.8,1939.62,128392844.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.9735453659231794,-0.027223030242238933,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-06,399006.SZ,1934.98,2014.88,1918.66,2012.25,139859248.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.041669454768871,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-07,399006.SZ,2014.16,2025.32,1976.79,2015.8,150570021.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.058822828916501,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-10,399006.SZ,2019.31,2043.68,2007.23,2042.18,140850193.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.004584270571487,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-11,399006.SZ,2044.22,2046.81,2015.76,2028.44,114694176.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.9803556095415615,-0.006728104280719682,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-12,399006.SZ,2024.38,2086.94,2022.68,2085.28,125141580.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.0243758129838056,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-13,399006.SZ,2080.82,2093.37,2052.57,2064.6,132454668.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.030162760098343,-0.009917133430522695,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-14,399006.SZ,2063.31,2104.01,2049.26,2069.22,120465864.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.0582628895224566,-0.007701603621576236,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-17,399006.SZ,2089.21,2146.18,2089.21,2146.18,137288265.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.068114356478101,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-18,399006.SZ,2149.3,2170.95,2134.34,2170.95,151987308.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.0377194219461785,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-19,399006.SZ,2168.85,2171.95,2137.41,2139.44,153374702.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.910953025880676,-0.014514383104170858,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-20,399006.SZ,2151.42,2190.5,2140.06,2186.74,149959190.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.7947444983154173,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-21,399006.SZ,2191.98,2247.42,2189.25,2226.64,171554382.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.5786236271282164,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-24,399006.SZ,2223.19,2271.7,2213.82,2263.97,174379828.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.4757018485390567,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-25,399006.SZ,2218.33,2293.46,2171.68,2287.31,203878173.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.5283324440538582,0.0,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-26,399006.SZ,2248.65,2263.07,2173.2,2180.7,181700143.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.541412475171903,-0.046609335857404566,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-27,399006.SZ,2200.38,2233.76,2163.88,2196.71,151009506.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.5593081796738832,-0.039609847375301044,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-02-28,399006.SZ,2114.32,2155.97,2068.93,2071.57,163640946.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.6984768260870353,-0.09432040256895646,-0.0993680726214956,0.5,,,0.0,0.0,optimal_yaml
2020-03-02,399006.SZ,2110.45,2153.22,2082.97,2135.42,135581757.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.757984499830442,-0.06640551564938724,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-03,399006.SZ,2190.5,2238.73,2151.52,2173.35,164936782.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.7926143849519465,-0.049822717515334625,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-04,399006.SZ,2159.86,2180.43,2122.45,2169.44,136894653.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.7873137984060252,-0.05153214911839665,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-05,399006.SZ,2206.08,2216.82,2176.49,2209.59,153722439.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.7420516940237392,-0.03397877856521403,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-06,399006.SZ,2178.5,2220.36,2175.01,2192.94,132655706.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.6602475272751784,-0.04125807170868834,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-09,399006.SZ,2151.27,2163.73,2091.86,2093.06,147291766.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.7343585808883633,-0.08492508667386578,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-10,399006.SZ,2083.2,2151.45,2052.06,2148.81,146435946.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.8034133647380624,-0.06055147749977052,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-11,399006.SZ,2157.93,2162.6,2100.51,2101.46,138201955.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.784468389471025,-0.08125265049337427,-0.09432040256895646,0.5,,,0.0,0.0,optimal_yaml
2020-03-12,399006.SZ,2070.22,2076.01,2025.91,2045.93,116725612.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.7712109251097743,-0.10553007681512339,-0.10553007681512339,0.5,,,0.0,0.0,optimal_yaml
2020-03-13,399006.SZ,1937.95,2055.33,1937.95,2030.58,139508390.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.8222984600039724,-0.11224101674018827,-0.11224101674018827,0.5,,,0.0,0.0,optimal_yaml
2020-03-16,399006.SZ,2034.75,2036.73,1902.4,1910.77,141969966.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.8001702309272245,-0.16462132373836513,-0.16462132373836513,0.5,,,0.0,0.0,optimal_yaml
2020-03-17,399006.SZ,1941.2,1955.62,1847.51,1917.7,118215891.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.7530484404580589,-0.1615915638894596,-0.16462132373836513,0.5,,,0.0,0.0,optimal_yaml
2020-03-18,399006.SZ,1941.3,1980.79,1887.04,1887.04,119135600.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.748879892263435,-0.17499595594825357,-0.17499595594825357,0.5,,,0.0,0.0,optimal_yaml
2020-03-19,399006.SZ,1898.76,1908.69,1838.31,1894.94,111763652.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.6361526445599652,-0.171542117159458,-0.17499595594825357,0.5,,,0.0,0.0,optimal_yaml
2020-03-20,399006.SZ,1923.96,1928.88,1878.85,1915.05,99447956.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.5634788278769058,-0.16275013006544803,-0.17499595594825357,0.5,,,0.0,0.0,optimal_yaml
2020-03-23,399006.SZ,1856.3,1884.45,1819.77,1827.05,100245520.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.5244169584717213,-0.20122327100393034,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-03-24,399006.SZ,1869.04,1880.86,1817.55,1876.91,107738325.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.5042191860641763,-0.1794247391040129,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-03-25,399006.SZ,1924.99,1940.07,1915.53,1937.85,109371605.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.4978675657222693,-0.15278208900411405,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-03-26,399006.SZ,1922.79,1948.63,1914.35,1927.28,91010076.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.4589600357208647,-0.15740323786456578,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-03-27,399006.SZ,1955.87,1957.7,1902.79,1903.88,88595915.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.3790231238396238,-0.16763359579593484,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-03-30,399006.SZ,1875.31,1877.5,1833.01,1860.48,93248637.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.3236062256448229,-0.18660784939514097,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-03-31,399006.SZ,1876.69,1886.27,1862.86,1871.92,75089025.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.2619619961775734,-0.18160634107313822,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-04-01,399006.SZ,1875.36,1900.18,1862.27,1864.8,79588689.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.2017518991579408,-0.18471916793088827,-0.20122327100393034,0.5,,,0.0,0.0,optimal_yaml
2020-04-02,399006.SZ,1860.08,1916.95,1857.32,1916.95,83463906.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.1208193905227486,-0.16191945997700352,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-03,399006.SZ,1912.74,1928.34,1898.79,1906.67,78491577.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.9899733087503524,-0.1664138223502717,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-07,399006.SZ,1944.96,1972.87,1942.8,1969.78,93934405.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.9338589611924254,-0.1388224595704124,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-08,399006.SZ,1960.36,1974.72,1956.9,1964.76,102688836.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.8415815748987531,-0.14101717738303943,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-09,399006.SZ,1981.24,2001.36,1975.04,1997.14,102822082.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.7987375837774763,-0.1268608102968115,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-10,399006.SZ,1990.26,1994.35,1943.69,1949.88,117673204.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.7984710129539183,-0.1475226357599101,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-13,399006.SZ,1929.8,1937.33,1913.96,1923.08,82726406.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.7291301374912941,-0.1592394559548116,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-14,399006.SZ,1937.29,1985.43,1934.48,1985.43,87774175.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.7255705701785473,-0.13198036121032997,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-15,399006.SZ,1991.6,2002.76,1975.8,1977.51,92250820.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.6832251581245239,-0.1354429438947934,-0.20122327100393034,1.0,,,0.0,0.0,optimal_yaml
2020-04-16,399006.SZ,1970.73,2012.46,1968.25,2008.39,94386726.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0.6921960092786781,-0.12194236898365318,-0.20122327100393034,1.0,14.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-17,399006.SZ,2025.65,2048.28,2015.83,2020.77,108220064.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0.6736677267870443,-0.11652989756526222,-0.20122327100393034,1.0,13.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-20,399006.SZ,2027.84,2043.56,2022.59,2043.44,94948121.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0.619233372832055,-0.10661869182576911,-0.20122327100393034,1.0,12.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-21,399006.SZ,2035.77,2035.77,1996.96,2023.94,100837495.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.640577966855151,-0.11514399010191001,-0.18660784939514097,1.0,11.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-22,399006.SZ,2005.65,2043.56,2002.96,2043.17,96548430.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.6420403313102276,-0.10673673441728493,-0.18660784939514097,1.0,10.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-23,399006.SZ,2053.12,2057.85,2027.33,2029.52,101770887.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.6089704671224108,-0.1127044432105836,-0.18660784939514097,1.0,9.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-24,399006.SZ,2032.55,2038.24,1997.12,2003.75,98175461.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.6209653720926315,-0.12397095277859138,-0.18660784939514097,1.0,8.999626297014125,,0.6568561221235238,0.0,optimal_yaml
2020-04-27,399006.SZ,2011.16,2035.89,1995.51,2018.67,84520651.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.5929350223110931,-0.11744800661038513,-0.18660784939514097,1.0,7.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-04-28,399006.SZ,2023.96,2046.93,1967.4,2030.72,98202547.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.6617444588447381,-0.11217980947051331,-0.18471916793088827,1.0,6.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-04-29,399006.SZ,2022.51,2053.38,2020.98,2030.48,74031472.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.6589169618472066,-0.11228473621852741,-0.18471916793088827,1.0,5.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-04-30,399006.SZ,2044.68,2077.81,2043.82,2069.43,92259394.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.654609229582171,-0.09525599940541518,-0.1664138223502717,1.0,4.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-05-06,399006.SZ,2052.39,2111.66,2051.29,2110.27,88958108.0,bubble_risk,0.6568561221235238,LPPL顶部待确认(1票),hold,0.0,1,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0.6845496078512867,-0.0774009644516922,-0.1664138223502717,1.0,3.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-05-07,399006.SZ,2113.75,2116.23,2095.74,2106.84,87730690.0,bubble_risk,0.6568561221235238,LPPL顶部待确认(1票),hold,0.0,1,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0.6414178864336547,-0.07890054255872614,-0.1592394559548116,1.0,2.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-05-08,399006.SZ,2117.87,2137.79,2112.89,2125.24,86308598.0,bubble_risk,0.6568561221235238,LPPL顶部待确认(1票),hold,0.0,1,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0.6493034497269725,-0.07085615854431637,-0.1592394559548116,1.0,1.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-05-11,399006.SZ,2137.98,2139.67,2088.66,2102.83,88158882.0,bubble_risk,0.6568561221235238,LPPL顶部+2票确认,hold,0.0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0.6604591744392296,-0.08065369364012753,-0.1592394559548116,1.0,0.9996262970141245,,0.6568561221235238,0.0,optimal_yaml
2020-05-12,399006.SZ,2106.22,2125.32,2092.58,2124.15,82133006.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.6564337722319411,-0.0713327008582133,-0.1592394559548116,1.0,-0.00037370298587546813,,0.6568561221235238,0.0,optimal_yaml
2020-05-13,399006.SZ,2120.01,2145.02,2116.55,2140.68,76039747.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.6672651227111782,-0.06410587108874621,-0.1592394559548116,1.0,-1.0003737029858755,,0.6568561221235238,0.0,optimal_yaml
2020-05-14,399006.SZ,2131.46,2137.14,2116.35,2117.65,83797582.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.6468417625352728,-0.07417446695026031,-0.1354429438947934,1.0,-2.0003737029858755,,0.6568561221235238,0.0,optimal_yaml
2020-05-15,399006.SZ,2128.88,2138.97,2109.55,2124.31,82473692.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.6393418952571992,-0.07126274969287072,-0.1354429438947934,1.0,-3.0003737029858755,,0.6568561221235238,0.0,optimal_yaml
2020-05-18,399006.SZ,2122.31,2137.15,2096.25,2114.86,91835861.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.6570084997479926,-0.07539424039592357,-0.12397095277859138,1.0,-4.0003737029858755,,0.6568561221235238,0.0,optimal_yaml
2020-05-19,399006.SZ,2137.42,2144.98,2128.89,2144.12,79874086.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.6492596328233393,-0.0626019210338783,-0.12397095277859138,1.0,-5.0003737029858755,,0.6568561221235238,0.0,optimal_yaml
