date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2020-02-04,399001.SZ,9578.87,10095.69,9578.87,10089.67,511560080.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2.0142521994082356,-0.09231927656649763,-0.12020730702382532,0.5,,-48.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9483824333901693,0.0,0.03169841109158078,-0.03169841109158078,False,1.0,0.0
2020-02-05,399001.SZ,10159.55,10445.09,10148.24,10305.5,454671825.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2.070371239725261,-0.07290291007099747,-0.12020730702382532,0.5,,-49.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9686694577030159,0.0,0.021391185241935506,-0.021391185241935506,False,1.0,0.0
2020-02-06,399001.SZ,10306.12,10633.17,10214.81,10601.34,481109434.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.1419014358686526,-0.04628873287584956,-0.12020730702382532,0.5,,-50.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9964770529062434,0.0,0.02870700111590896,-0.02870700111590896,False,1.0,0.0
2020-02-07,399001.SZ,10569.65,10629.15,10441.9,10611.55,489619557.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.140010364491335,-0.04537022709852934,-0.12020730702382532,0.5,,-51.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9974367458045159,0.0,0.0009630857985876151,-0.0009630857985876151,False,1.0,0.0
2020-02-10,399001.SZ,10577.56,10730.05,10551.54,10728.46,470890837.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.089050017991788,-0.034852841160573855,-0.12020730702382532,0.5,,-52.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0084257464643636,0.0,0.011017240648161675,-0.011017240648161675,False,1.0,0.0
2020-02-11,399001.SZ,10749.97,10839.19,10678.11,10768.63,417815190.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.0724956268315413,-0.031239092181635675,-0.12020730702382532,0.5,,-53.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0122015411483605,0.0,0.003744246611349533,-0.003744246611349533,False,1.0,0.0
2020-02-12,399001.SZ,10735.05,10944.63,10724.09,10940.8,420141761.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.0780115567247273,-0.015750439911190073,-0.12020730702382532,0.5,,-54.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0283847268776047,0.0,0.01598810619363844,-0.01598810619363844,False,1.0,0.0
2020-02-13,399001.SZ,10936.5,10988.23,10820.92,10864.32,455290399.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.078628043123127,-0.022630686909178577,-0.12020730702382532,0.5,,-55.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0211959597022977,0.0,-0.0069903480549867725,0.0069903480549867725,False,1.0,0.0
2020-02-14,399001.SZ,10854.46,11017.65,10822.13,10916.31,417093369.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0705010807499558,-0.01795359431731902,-0.12020730702382532,0.5,,-56.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0260827798571646,0.0,0.004785389237430326,-0.004785389237430326,False,1.0,0.0
2020-02-17,399001.SZ,10974.93,11241.5,10974.93,11241.5,481114964.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.089637395381481,0.0,-0.12020730702382532,0.5,,-57.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0566491396602256,0.0,0.02978937021759198,-0.02978937021759198,False,1.0,0.0
2020-02-18,399001.SZ,11244.77,11306.49,11143.39,11306.49,528090836.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2.0426183599295897,0.0,-0.12020730702382532,0.5,,-58.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0627578998422758,0.0,0.005781256949695335,-0.005781256949695335,False,1.0,0.0
2020-02-19,399001.SZ,11300.16,11387.99,11229.55,11235.6,537762852.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.923479457871103,-0.006269850324901793,-0.12020730702382532,0.5,,-59.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0560945668786577,0.0,-0.006269850324901793,0.006269850324901793,False,1.0,0.0
2020-02-20,399001.SZ,11278.87,11519.07,11248.9,11509.09,551710619.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.799816103483587,0.0,-0.12020730702382532,0.5,,-60.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0818013651889966,0.0,0.02434137918758239,-0.02434137918758239,False,1.0,0.0
2020-02-21,399001.SZ,11506.67,11727.89,11493.63,11629.7,600391734.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.472419013622804,0.0,-0.12020730702382532,0.5,,-61.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.093138148779658,0.0,0.010479542691907096,-0.010479542691907096,False,1.0,0.0
2020-02-24,399001.SZ,11620.63,11809.75,11548.41,11772.38,620546346.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.3520832287944207,0.0,-0.12020730702382532,0.5,,-62.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.1065494105549298,0.0,0.012268588183701912,-0.012268588183701912,False,1.0,0.0
2020-02-25,399001.SZ,11537.55,11869.41,11350.28,11856.08,730505831.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.4040446537535352,0.0,-0.12020730702382532,0.5,,-63.00000227328518,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.1144168244222574,0.0,0.0071098622368630515,-0.0071098622368630515,False,1.0,0.0
2020-02-26,399001.SZ,11677.63,11770.51,11453.69,11497.55,686513098.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.3831315025618223,-0.030240180565583308,-0.12020730702382532,0.5,,-64.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0807166584264043,0.0,-0.030240180565583308,0.030240180565583308,False,1.0,0.0
2020-02-27,399001.SZ,11555.82,11684.5,11401.32,11534.02,551694823.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.4057960646366219,-0.0271641216995836,-0.12020730702382532,0.5,,-65.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0841446701795876,0.0,0.0031719801175034146,-0.0031719801175034146,False,1.0,0.0
2020-02-28,399001.SZ,11150.66,11338.35,10962.24,10980.78,610890436.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.540374065512725,-0.07382709968218837,-0.12020730702382532,0.5,,-66.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0321426624381276,0.0,-0.04796593035212349,0.04796593035212349,False,1.0,0.0
2020-03-02,399001.SZ,11115.46,11457.42,11053.29,11381.76,532405548.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1.6377995215404484,-0.040006477689084385,-0.09231927656649763,0.5,,-67.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.069832932599668,0.0,0.03651653161250845,-0.03651653161250845,False,1.0,0.0
2020-03-03,399001.SZ,11597.66,11734.18,11378.76,11484.21,601666152.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.6615414379605933,-0.031365341664361335,-0.07382709968218837,0.5,,-68.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0794627599677407,0.0,0.009001244095816263,-0.009001244095816263,False,1.0,0.0
2020-03-04,399001.SZ,11411.6,11501.8,11273.26,11493.02,513348245.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.6558558947805067,-0.030622263007672013,-0.07382709968218837,0.5,,-69.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0802908593246243,0.0,0.0007671402734712451,-0.0007671402734712451,False,1.0,0.0
2020-03-05,399001.SZ,11644.41,11739.84,11521.29,11711.37,593054204.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.646684430457584,-0.012205551919352686,-0.07382709968218837,0.5,,-70.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.1008147520119713,0.0,0.01899848777779911,-0.01899848777779911,False,1.0,0.0
2020-03-06,399001.SZ,11555.46,11690.2,11541.78,11582.82,538856740.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.5649637324210712,-0.023048090093858997,-0.07382709968218837,0.5,,-71.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0887316450508608,0.0,-0.010976512568555252,0.010976512568555252,False,1.0,0.0
2020-03-09,399001.SZ,11363.8,11407.47,11100.91,11108.55,584734799.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.6505399679669703,-0.06305035053744579,-0.07382709968218837,0.5,,-72.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0441524529976067,0.0,-0.04094598724662912,0.04094598724662912,False,1.0,0.0
2020-03-10,399001.SZ,11016.92,11406.31,10916.95,11403.47,581355154.0,none,0.0,无信号,hold,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.7339561017674612,-0.03817534969399672,-0.07382709968218837,0.5,,-73.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0718735724450643,0.0,0.02654891952595073,-0.02654891952595073,False,1.0,0.0
2020-03-11,399001.SZ,11436.44,11444.78,11197.09,11200.05,529580219.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.688813040623795,-0.05533279127671209,-0.07382709968218837,0.5,,-74.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0527530308812443,0.0,-0.017838429881430806,0.017838429881430806,False,1.0,0.0
2020-03-12,399001.SZ,11022.4,11070.41,10842.38,10941.01,465707946.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.6970812073820205,-0.07718149675103403,-0.07718149675103403,0.5,,-75.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0284044659088132,0.0,-0.023128468176481287,0.023128468176481287,False,1.0,0.0
2020-03-13,399001.SZ,10382.22,10956.51,10380.17,10831.13,529004537.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.7647180746951472,-0.08644931545671086,-0.08644931545671086,0.5,,-76.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0180762528175116,0.0,-0.010042948502926197,0.010042948502926197,False,1.0,0.0
2020-03-16,399001.SZ,10867.66,10867.66,10217.93,10253.28,520482615.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.7671581822414935,-0.13518802167326804,-0.13518802167326804,0.5,,-77.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9637610186092067,0.0,-0.05335085074225854,0.05335085074225854,False,1.0,0.0
2020-03-17,399001.SZ,10337.92,10449.33,9885.86,10202.75,449164287.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.777981312725178,-0.13944996997321202,-0.13944996997321202,0.5,,-78.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9590114317189312,0.0,-0.004928179080255335,0.004928179080255335,False,1.0,0.0
2020-03-18,399001.SZ,10294.96,10479.78,10029.57,10029.57,452580805.0,none,0.0,无信号,hold,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1.78921702339556,-0.1540568214789374,-0.1540568214789374,0.5,,-79.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9427333106491134,0.0,-0.016973855088089018,0.016973855088089018,False,1.0,0.0
2020-03-19,399001.SZ,10023.12,10101.8,9719.49,10019.86,432237748.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.696000706007072,-0.15487581055458455,-0.15487581055458455,0.5,,-80.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.941820615444194,0.0,-0.0009681372182455128,0.0009681372182455128,False,1.0,0.0
2020-03-20,399001.SZ,10150.78,10174.51,9964.29,10150.13,380046974.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.5861508934257957,-0.14388819913495865,-0.15487581055458455,0.5,,-81.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9540653944704394,0.0,0.013001179657200712,-0.013001179657200712,False,1.0,0.0
2020-03-23,399001.SZ,9828.9,9929.96,9659.35,9691.53,388114615.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.5943343636395706,-0.1825687748395759,-0.1825687748395759,0.5,,-82.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.910959110126875,0.0,-0.04518168732814243,0.04518168732814243,False,1.0,0.0
2020-03-24,399001.SZ,9900.22,9945.92,9634.97,9921.68,398359284.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.5870152265523787,-0.16315679381380688,-0.1825687748395759,0.5,,-83.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9325921483773577,0.0,0.023747540378041387,-0.023747540378041387,False,1.0,0.0
2020-03-25,399001.SZ,10171.47,10255.58,10111.36,10241.08,416839381.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.5811537621831715,-0.13621702957469928,-0.1825687748395759,0.5,,-84.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9626142748913884,0.0,0.03219212875238875,-0.03219212875238875,False,1.0,0.0
2020-03-26,399001.SZ,10161.94,10281.57,10112.62,10155.36,372992274.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.55200312927406,-0.1434470752559024,-0.1825687748395759,0.5,,-85.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9545569903429141,0.0,-0.00837021095431334,0.00837021095431334,False,1.0,0.0
2020-03-27,399001.SZ,10300.62,10310.53,10105.72,10109.91,345009875.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.4516587068373807,-0.14728055141328333,-0.1825687748395759,0.5,,-86.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9502849000171072,0.0,-0.0044754691118779055,0.0044754691118779055,False,1.0,0.0
2020-03-30,399001.SZ,9953.04,9985.38,9791.02,9904.95,356631369.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.3836664011781759,-0.16456788415732682,-0.1825687748395759,0.5,,-87.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9310196055577593,0.0,-0.02027317750603108,0.02027317750603108,False,1.0,0.0
2020-03-31,399001.SZ,10008.03,10047.98,9925.68,9962.31,315348323.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.335936450487899,-0.15972986012240142,-0.1825687748395759,0.5,,-88.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9364111809392395,0.0,0.005791043872003243,-0.005791043872003243,False,1.0,0.0
2020-04-01,399001.SZ,9967.12,10127.1,9927.92,9951.84,333079525.0,none,0.0,无信号,hold,0.0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1.2775184172547909,-0.16061295132961317,-0.1825687748395759,0.5,,-89.00000227328519,0.0,0.610469059742057,optimal_yaml,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9354270492404233,0.0,-0.001050961072281309,0.001050961072281309,False,1.0,0.0
