symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,factor_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
601788.SH,光大证券,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,120.37,184.02,3.47,35.28,85.09
601788.SH,光大证券,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-0.97,18.38,6.17,6.19,-7.16
601788.SH,光大证券,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,46.46,98.28,3.09,4.02,42.44
601788.SH,光大证券,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.06,20.97,0.29,13.57,-6.51
601788.SH,光大证券,8,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-2.18,13.83,3.84,8.74,-10.92
601788.SH,光大证券,9,2024-09-13,bear_bottom,accumulation,空仓观望,C,accumulation,True,False,HOLD,23.41,59.19,0.64,21.64,1.77
601788.SH,光大证券,10,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-0.36,9.07,8.66,3.48,-3.84
002146.SZ,荣盛发展,1,2017-05-11,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,4.93,11.34,11.14,14.49,-9.56
002146.SZ,荣盛发展,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,51.47,52.31,0.28,21.72,29.75
002146.SZ,荣盛发展,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,18.11,58.49,1.26,18.05,0.06
002146.SZ,荣盛发展,4,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,16.81,42.36,-0.14,35.28,-18.47
002146.SZ,荣盛发展,5,2021-07-28,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,-6.01,12.23,13.52,6.19,-12.2
002146.SZ,荣盛发展,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-16.08,10.23,26.9,4.02,-20.1
002146.SZ,荣盛发展,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,3.5,38.0,2.0,13.57,-10.07
002146.SZ,荣盛发展,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,6.47,61.87,9.35,8.74,-2.27
002146.SZ,荣盛发展,9,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,25.86,130.17,0.86,21.64,4.22
002146.SZ,荣盛发展,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-8.5,13.07,18.95,3.48,-11.98
000681.SZ,视觉中国,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,19.83,27.89,9.1,14.49,5.34
000681.SZ,视觉中国,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,19.75,20.93,9.01,21.72,-1.97
000681.SZ,视觉中国,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-20.26,32.44,20.64,18.05,-38.31
000681.SZ,视觉中国,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,8.62,35.54,13.18,35.28,-26.66
000681.SZ,视觉中国,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,48.09,73.48,7.57,6.19,41.9
000681.SZ,视觉中国,6,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,7.01,38.48,5.52,4.02,2.99
000681.SZ,视觉中国,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,49.11,82.61,0.49,13.57,35.54
000681.SZ,视觉中国,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,16.93,67.23,2.38,8.74,8.19
000681.SZ,视觉中国,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,140.38,198.78,2.72,21.64,118.74
000681.SZ,视觉中国,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-1.58,51.34,20.3,3.48,-5.06
688298.SH,东方生物,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-7.48,24.96,26.65,6.19,-13.67
688298.SH,东方生物,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-61.59,-11.71,62.32,4.02,-65.61
688298.SH,东方生物,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-10.98,48.43,14.07,13.57,-24.55
688298.SH,东方生物,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,6.97,34.28,0.88,8.74,-1.77
688298.SH,东方生物,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,3.65,45.48,9.08,21.64,-17.99
688298.SH,东方生物,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-10.63,28.39,24.61,3.48,-14.11
600633.SH,浙数文化,1,2017-05-11,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-4.65,14.33,7.7,14.49,-19.14
600633.SH,浙数文化,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,54.57,58.12,0.0,21.72,32.85
600633.SH,浙数文化,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,13.26,48.39,10.99,18.05,-4.79
600633.SH,浙数文化,4,2020-03-23,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,37.42,42.54,3.56,35.28,2.14
600633.SH,浙数文化,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,19.53,38.91,3.11,6.19,13.34
600633.SH,浙数文化,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,22.47,34.65,4.8,4.02,18.45
600633.SH,浙数文化,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,68.07,72.27,0.78,13.57,54.5
600633.SH,浙数文化,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,4.2,45.45,3.85,8.74,-4.54
600633.SH,浙数文化,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,54.76,54.76,2.51,21.64,33.12
600633.SH,浙数文化,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,46.67,115.92,0.65,3.48,43.19
688311.SH,盟升电子,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-4.53,14.84,18.04,6.19,-10.72
688311.SH,盟升电子,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,43.34,59.03,2.64,4.02,39.32
688311.SH,盟升电子,7,2022-10-31,bear_bottom,markup,持有观察,D,markup,True,False,AVOID,-19.87,0.96,24.01,13.57,-33.44
688311.SH,盟升电子,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-7.26,57.33,12.04,8.74,-16.0
688311.SH,盟升电子,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,72.83,134.83,4.71,21.64,51.19
688311.SH,盟升电子,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,29.39,51.96,9.66,3.48,25.91
300900.SZ,广联航空,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,10.61,56.12,19.72,6.19,4.42
300900.SZ,广联航空,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,43.4,59.09,0.51,4.02,39.38
300900.SZ,广联航空,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,3.85,15.2,14.93,13.57,-9.72
300900.SZ,广联航空,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,19.45,127.36,6.12,8.74,10.71
300900.SZ,广联航空,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,34.56,97.68,2.86,21.64,12.92
300900.SZ,广联航空,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,21.89,37.47,19.04,3.48,18.41
600917.SH,重庆燃气,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-6.42,5.34,13.44,14.49,-20.91
600917.SH,重庆燃气,2,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,3.31,10.19,8.95,21.72,-18.41
600917.SH,重庆燃气,3,2019-01-04,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,-2.79,34.5,7.68,18.05,-20.84
600917.SH,重庆燃气,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,16.46,17.71,1.88,35.28,-18.82
600917.SH,重庆燃气,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,14.93,48.63,0.0,6.19,8.74
600917.SH,重庆燃气,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,34.37,51.49,3.42,4.02,30.35
600917.SH,重庆燃气,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,5.51,18.82,-0.13,13.57,-8.06
600917.SH,重庆燃气,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,3.04,26.24,3.04,8.74,-5.7
600917.SH,重庆燃气,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,10.73,33.52,1.15,21.64,-10.91
600917.SH,重庆燃气,10,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.18,5.54,5.89,3.48,-3.3
300195.SZ,长荣股份,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,4.29,8.01,5.55,14.49,-10.2
300195.SZ,长荣股份,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,24.12,26.89,7.83,21.72,2.4
300195.SZ,长荣股份,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,13.37,64.36,3.84,18.05,-4.68
300195.SZ,长荣股份,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,13.26,38.18,9.58,35.28,-22.02
300195.SZ,长荣股份,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,15.33,48.08,2.79,6.19,9.14
300195.SZ,长荣股份,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,31.9,35.13,4.09,4.02,27.88
300195.SZ,长荣股份,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.2,31.83,0.2,13.57,8.63
300195.SZ,长荣股份,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,4.73,41.54,10.45,8.74,-4.01
300195.SZ,长荣股份,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,42.03,85.02,4.35,21.64,20.39
300195.SZ,长荣股份,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,27.22,44.61,10.21,3.48,23.74
600743.SH,华远控股,1,2017-05-11,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,3.78,12.06,8.51,14.49,-10.71
600743.SH,华远控股,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,52.53,65.15,-1.01,21.72,30.81
600743.SH,华远控股,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,3.59,35.86,5.98,18.05,-14.46
600743.SH,华远控股,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,5.19,14.62,2.83,35.28,-30.09
600743.SH,华远控股,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,3.87,13.26,2.76,6.19,-2.32
600743.SH,华远控股,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,2.55,11.73,8.16,4.02,-1.47
600743.SH,华远控股,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,7.98,44.17,0.0,13.57,-5.59
600743.SH,华远控股,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,4.27,39.32,14.53,8.74,-4.47
600743.SH,华远控股,9,2024-09-13,bear_bottom,accumulation,轻仓试探,B,spring,True,True,HOLD,60.0,162.5,1.67,21.64,38.36
600743.SH,华远控股,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,12.31,18.97,24.1,3.48,8.83
300603.SZ,立昂技术,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,40.26,46.78,5.27,21.72,18.54
300603.SZ,立昂技术,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,5.22,32.02,19.64,18.05,-12.83
300603.SZ,立昂技术,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-38.31,13.34,44.81,35.28,-73.59
300603.SZ,立昂技术,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-13.93,18.87,22.2,6.19,-20.12
300603.SZ,立昂技术,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,10.88,27.72,2.77,4.02,6.86
300603.SZ,立昂技术,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,38.87,58.06,9.0,13.57,25.3
300603.SZ,立昂技术,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,4.94,63.77,8.53,8.74,-3.8
300603.SZ,立昂技术,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,50.14,68.36,2.68,21.64,28.5
300603.SZ,立昂技术,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,23.99,83.97,-0.35,3.48,20.51
603058.SH,永吉股份,2,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.44,32.44,11.16,21.72,-14.28
603058.SH,永吉股份,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-12.91,25.0,13.95,18.05,-30.96
603058.SH,永吉股份,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,65.4,97.56,2.44,35.28,30.12
603058.SH,永吉股份,5,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,14.37,35.48,2.1,6.19,8.18
603058.SH,永吉股份,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,31.53,34.98,6.01,4.02,27.51
603058.SH,永吉股份,7,2022-10-31,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,20.96,24.22,0.42,13.57,7.39
603058.SH,永吉股份,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,34.39,66.88,13.63,8.74,25.65
603058.SH,永吉股份,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,44.71,83.08,1.66,21.64,23.07
603058.SH,永吉股份,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-11.31,11.87,25.31,3.48,-14.79
603081.SH,大丰实业,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,97.02,97.02,2.18,21.72,75.3
603081.SH,大丰实业,3,2019-01-04,rebound_start,markup,持有观察,D,markup,True,False,AVOID,-4.64,61.73,20.66,18.05,-22.69
603081.SH,大丰实业,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,6.54,18.5,6.28,35.28,-28.74
603081.SH,大丰实业,5,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,11.35,21.77,6.27,6.19,5.16
603081.SH,大丰实业,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,9.97,19.56,4.6,4.02,5.95
603081.SH,大丰实业,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,34.77,40.76,2.02,13.57,21.2
603081.SH,大丰实业,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,11.72,51.48,9.82,8.74,2.98
603081.SH,大丰实业,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,37.0,59.44,3.11,21.64,15.36
603081.SH,大丰实业,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,3.02,61.21,12.87,3.48,-0.46
300099.SZ,尤洛卡,1,2017-05-11,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,-6.62,18.18,13.58,14.49,-21.11
300099.SZ,尤洛卡,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,39.95,40.45,2.01,21.72,18.23
300099.SZ,尤洛卡,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,76.96,191.94,6.45,18.05,58.91
300099.SZ,尤洛卡,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,31.97,31.97,14.97,35.28,-3.31
300099.SZ,尤洛卡,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,2.87,37.91,6.61,6.19,-3.32
300099.SZ,尤洛卡,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,17.38,31.69,2.73,4.02,13.36
300099.SZ,尤洛卡,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.52,18.03,8.31,13.57,-6.05
300099.SZ,尤洛卡,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,19.58,50.13,8.09,8.74,10.84
300099.SZ,尤洛卡,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,36.23,63.34,3.25,21.64,14.59
300099.SZ,尤洛卡,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,20.49,41.34,6.71,3.48,17.01
300751.SZ,迈为股份,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,144.57,156.13,5.27,35.28,109.29
300751.SZ,迈为股份,5,2021-07-28,structural_low,markup,持有观察,D,markup,True,False,AVOID,25.41,41.81,1.63,6.19,19.22
300751.SZ,迈为股份,6,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,59.75,73.68,3.05,4.02,55.73
300751.SZ,迈为股份,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-29.05,10.16,31.06,13.57,-42.62
300751.SZ,迈为股份,8,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,12.67,33.48,7.69,8.74,3.93
300751.SZ,迈为股份,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,24.53,88.39,9.16,21.64,2.89
300751.SZ,迈为股份,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-30.34,8.46,31.34,3.48,-33.82
603569.SH,长久物流,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-5.1,24.9,12.16,14.49,-19.59
603569.SH,长久物流,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,17.42,25.57,4.67,21.72,-4.3
603569.SH,长久物流,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-0.89,41.19,7.88,18.05,-18.94
603569.SH,长久物流,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.48,26.71,0.36,35.28,-14.8
603569.SH,长久物流,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,5.84,29.02,3.63,6.19,-0.35
603569.SH,长久物流,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,31.78,37.33,7.94,4.02,27.76
603569.SH,长久物流,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,15.78,29.64,1.2,13.57,2.21
603569.SH,长久物流,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-12.8,32.92,17.14,8.74,-21.54
603569.SH,长久物流,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,17.65,58.01,2.61,21.64,-3.99
603569.SH,长久物流,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,20.82,34.06,-0.29,3.48,17.34
688598.SH,金博股份,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,46.6,59.48,5.49,6.19,40.41
688598.SH,金博股份,6,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,43.2,89.61,3.89,4.02,39.18
688598.SH,金博股份,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-26.81,11.6,29.61,13.57,-40.38
688598.SH,金博股份,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-21.91,56.01,26.66,8.74,-30.65
688598.SH,金博股份,9,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,36.24,129.23,3.17,21.64,14.6
688598.SH,金博股份,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,23.54,75.3,0.79,3.48,20.06
300561.SZ,*ST汇科,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-0.96,11.04,29.33,21.72,-22.68
300561.SZ,*ST汇科,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,14.69,91.02,18.32,18.05,-3.36
300561.SZ,*ST汇科,4,2020-03-23,event_bottom,markup,持有观察,C,markup,True,False,AVOID,6.88,39.29,19.76,35.28,-28.4
300561.SZ,*ST汇科,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,2.02,35.6,8.06,6.19,-4.17
300561.SZ,*ST汇科,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,14.18,39.09,3.22,4.02,10.16
300561.SZ,*ST汇科,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,34.04,57.3,11.78,13.57,20.47
300561.SZ,*ST汇科,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.02,56.79,9.7,8.74,13.28
300561.SZ,*ST汇科,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,473.01,649.07,1.64,21.64,451.37
300561.SZ,*ST汇科,10,2025-01-13,structural_low,markup,持有观察,D,markup,True,False,AVOID,-77.92,9.48,82.21,3.48,-81.4
301267.SZ,华厦眼科,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-18.35,16.59,22.08,8.74,-27.09
301267.SZ,华厦眼科,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,10.73,80.26,2.51,21.64,-10.91
301267.SZ,华厦眼科,10,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,8.03,31.05,1.41,3.48,4.55
002672.SZ,东江环保,1,2017-05-11,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-6.94,7.06,12.59,14.49,-21.43
002672.SZ,东江环保,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,23.49,26.85,4.44,21.72,1.77
002672.SZ,东江环保,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-8.5,25.58,16.91,18.05,-26.55
002672.SZ,东江环保,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,15.21,15.86,2.63,35.28,-20.07
002672.SZ,东江环保,5,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,3.35,14.41,3.06,6.19,-2.84
002672.SZ,东江环保,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,6.88,30.81,6.2,4.02,2.86
002672.SZ,东江环保,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.76,23.43,-0.19,13.57,-0.81
002672.SZ,东江环保,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-15.74,23.15,18.98,8.74,-24.48
002672.SZ,东江环保,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,16.03,60.93,3.21,21.64,-5.61
002672.SZ,东江环保,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,15.05,22.19,12.24,3.48,11.57
688036.SH,传音控股,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-2.22,14.16,17.26,6.19,-8.41
688036.SH,传音控股,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-21.4,29.7,26.25,4.02,-25.42
688036.SH,传音控股,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,46.58,55.45,2.59,13.57,33.01
688036.SH,传音控股,8,2024-02-05,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,-45.12,25.73,45.96,8.74,-53.86
688036.SH,传音控股,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,42.11,69.78,-1.09,21.64,20.47
688036.SH,传音控股,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-17.88,28.54,18.72,3.48,-21.36
300659.SZ,中孚信息,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,74.51,86.92,4.92,21.72,52.79
300659.SZ,中孚信息,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,100.3,111.32,10.77,18.05,82.25
300659.SZ,中孚信息,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-23.06,35.82,32.52,35.28,-58.34
300659.SZ,中孚信息,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,20.41,44.03,5.87,6.19,14.22
300659.SZ,中孚信息,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-2.2,25.34,7.81,4.02,-6.22
300659.SZ,中孚信息,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,20.34,34.04,8.36,13.57,6.77
300659.SZ,中孚信息,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,5.38,51.11,11.0,8.74,-3.36
300659.SZ,中孚信息,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,42.2,107.15,3.9,21.64,20.56
300659.SZ,中孚信息,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-15.98,23.59,24.79,3.48,-19.46
605189.SH,富春染织,6,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-6.24,13.05,11.9,4.02,-10.26
605189.SH,富春染织,7,2022-10-31,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,15.93,27.14,3.39,13.57,2.36
605189.SH,富春染织,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-2.11,33.7,10.01,8.74,-10.85
605189.SH,富春染织,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,12.05,29.67,3.63,21.64,-9.59
605189.SH,富春染织,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,22.28,23.98,6.04,3.48,18.8
000726.SZ,鲁 泰Ａ,1,2017-05-11,bull_start,distribution,空仓观望,B,distribution,True,False,HOLD,3.8,11.83,4.73,14.49,-10.69
000726.SZ,鲁 泰Ａ,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,12.5,13.83,0.33,21.72,-9.22
