date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2023-10-10,000001.SH,3104.37,3109.98,3073.19,3075.24,255327379.0,none,0.0,持有,hold,1.0,0.8256277470323402,-0.026231127773837293,-0.030784499287153988,optimal_yaml,1.0,0.0,346.4012705712346,1065267.0433114835,1065267.0433114835,1.0652670433114835,0.9967716841695838,-0.007000503726282914,-0.007000503726283025,1.1102230246251565e-16,False,1.1943913501724415,-0.10810887640999367
2023-10-11,000001.SH,3085.7,3095.66,3071.94,3078.96,259918692.0,none,0.0,持有,hold,1.0,0.8215516999445183,-0.025053196879116446,-0.029644560247775398,optimal_yaml,1.0,0.0,346.4012705712346,1066555.6560380084,1066555.6560380084,1.0665556560380085,0.9979774406845586,0.001209661684941521,0.001209661684941743,-2.220446049250313e-16,False,1.1943913501724415,-0.10702998989064727
2023-10-12,000001.SH,3101.71,3109.99,3092.18,3107.9,274827998.0,none,0.0,持有,hold,1.0,0.8612073132336169,-0.011098454234785837,-0.02907090202891982,optimal_yaml,1.0,0.0,346.4012705712346,1076580.50880834,1076580.50880834,1.07658050880834,1.0073577077661093,0.009399277678177054,0.009399277678177054,0.0,False,1.1943913501724415,-0.09863671680734498
2023-10-13,000001.SH,3092.0,3094.92,3080.55,3088.1,255085235.0,none,0.0,持有,hold,1.0,0.8685677835301066,-0.017398608874945154,-0.02907090202891982,optimal_yaml,1.0,0.0,346.4012705712346,1069721.7636510294,1069721.7636510294,1.0697217636510294,1.0009399714767275,-0.00637086135332543,-0.00637086135332543,0.0,False,1.1943913501724415,-0.10437917731354363
2023-10-16,000001.SH,3091.06,3091.13,3063.69,3073.81,263882363.0,none,0.0,持有,hold,1.0,0.8848016326168023,-0.021945538663221797,-0.02907090202891982,optimal_yaml,1.0,0.0,346.4012705712346,1064771.6894945665,1064771.6894945665,1.0647716894945665,0.9963081809931286,-0.0046274408212169105,-0.0046274408212169105,0.0,False,1.1943913501724415,-0.10852360966877483
2023-10-17,000001.SH,3076.43,3084.07,3064.89,3083.5,259019588.0,none,0.0,持有,hold,1.0,0.9109516482357616,-0.017073310679425968,-0.02907090202891982,optimal_yaml,1.0,0.0,346.4012705712346,1068128.3178064018,1068128.3178064018,1.0681283178064018,0.9994489822377804,0.0031524394806445866,0.0031524394806445866,0.0,False,1.1943913501724415,-0.10571328429983207
2023-10-18,000001.SH,3076.58,3076.58,3057.06,3058.71,268647155.0,none,0.0,持有,hold,1.0,0.9536837417135074,-0.0235344445047454,-0.02907090202891982,optimal_yaml,1.0,0.0,346.4012705712346,1059541.030308941,1059541.030308941,1.059541030308941,0.9914138467522365,-0.008039565428895723,-0.008039565428895723,0.0,False,1.1943913501724415,-0.11290296086289586
2023-10-19,000001.SH,3043.2,3043.2,3004.77,3005.39,304038910.0,none,0.0,持有,hold,1.0,1.0342287408744333,-0.040556373167157767,-0.040556373167157767,optimal_yaml,1.0,0.0,346.4012705712346,1041070.9145620827,1041070.9145620827,1.0410709145620827,0.9741313367042655,-0.017432185463806538,-0.01743218546380665,1.1102230246251565e-16,False,1.1943913501724415,-0.1283670009735276
2023-10-20,000001.SH,2995.36,3006.27,2977.17,2983.06,267113594.0,none,0.0,持有,hold,1.0,0.9933026338900468,-0.047685024086731365,-0.047685024086731365,optimal_yaml,1.0,0.0,346.4012705712346,1033335.774190227,1033335.774190227,1.033335774190227,0.9668935563334631,-0.00742998412851581,-0.007429984128515699,-1.1102230246251565e-16,False,1.1943913501724415,-0.134843220322185
2023-10-23,000001.SH,2969.79,2973.66,2923.51,2939.29,278904128.0,none,0.0,持有,hold,1.0,1.0941357199085926,-0.06165820146020817,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1018173.7905773241,1018173.7905773241,1.018173790577324,0.9527064695967847,-0.014672852708292772,-0.014672852708292772,0.0,False,1.1943913501724415,-0.1475375383199785
2023-10-24,000001.SH,2944.31,2964.76,2929.09,2962.24,310985389.0,none,0.0,持有,hold,1.0,1.1338246835659707,-0.054331621137583275,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1026123.6997369339,1026123.6997369339,1.0261236997369338,0.9601452093867496,0.007808008056367388,0.007808008056367388,0.0,False,1.1943913501724415,-0.14088150455143011
2023-10-25,000001.SH,2986.41,2993.3,2972.42,2974.11,332392004.0,none,0.0,持有,hold,1.0,1.1460184290825395,-0.050542230792068654,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1030235.4828186146,1030235.4828186146,1.0302354828186147,0.9639926098794245,0.004007102733067036,0.004007102733067036,0.0,False,1.1943913501724415,-0.1374389284802897
2023-10-26,000001.SH,2960.1,2990.33,2956.01,2988.3,291814511.0,none,0.0,持有,hold,1.0,1.180334980478587,-0.04601220138997508,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1035150.9168480204,1035150.9168480204,1.0351509168480204,0.9685919875534813,0.004771175242341386,0.004771175242341386,0.0,False,1.1943913501724415,-0.13332349845084746
2023-10-27,000001.SH,2978.4,3029.21,2974.88,3017.78,321803717.0,none,0.0,持有,hold,1.0,1.2074608620213734,-0.036600977515858224,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1045362.8263044604,1045362.8263044604,1.0453628263044603,0.9781472838065605,0.009865140715457077,0.009865140715456855,2.220446049250313e-16,False,1.1943913501724415,-0.12477361280828514
2023-10-30,000001.SH,3009.61,3028.26,3002.35,3021.55,360604238.0,none,0.0,持有,hold,1.0,1.170249799376327,-0.030189914655556982,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1046668.759094514,1046668.759094514,1.0466687590945138,0.9793692467263063,0.0012492627030467052,0.0012492627030467052,0.0,False,1.1943913501724415,-0.12368022512604437
2023-10-31,000001.SH,3019.65,3023.0,3006.61,3018.77,319859967.0,none,0.0,持有,hold,1.0,1.142372097359911,-0.029484195365345522,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1045705.7635623259,1045705.7635623259,1.045705763562326,0.9784681706210295,-0.0009200575863381744,-0.0009200575863381744,0.0,False,1.1943913501724415,-0.12448648978297516
2023-11-01,000001.SH,3038.18,3038.33,3013.93,3023.08,280110445.0,none,0.0,持有,hold,1.0,1.116572974698969,-0.028098557135876168,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1047198.7530384879,1047198.7530384879,1.0471987530384879,0.979865162712304,0.0014277338121155836,0.0014277338121155836,0.0,False,1.1943913501724415,-0.12323648954147448
2023-11-02,000001.SH,3028.66,3038.64,3009.12,3009.41,268794581.0,none,0.0,持有,hold,1.0,1.1100156791941864,-0.03249337722795198,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1042463.4476697791,1042463.4476697791,1.0424634476697792,0.9754343316478672,-0.004521878349233233,-0.004521878349233233,0.0,False,1.1943913501724415,-0.12720110747681446
2023-11-03,000001.SH,3012.47,3040.98,3012.47,3030.8,268486347.0,none,0.0,持有,hold,1.0,1.1069532718620234,-0.024807747997039775,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1049872.970847298,1049872.970847298,1.049872970847298,0.982367431608972,0.007107705497090944,0.007107705497090944,0.0,False,1.1943913501724415,-0.12099750999057257
2023-11-06,000001.SH,3047.13,3058.99,3037.69,3058.41,372949630.0,none,0.0,持有,hold,1.0,1.1136805427566954,-0.015923935776569476,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1059437.1099277695,1059437.1099277695,1.0594371099277695,0.9913166083236095,0.0091098059918171,0.009109805991817321,-2.220446049250313e-16,False,1.1943913501724415,-0.1129899678402626
2023-11-07,000001.SH,3052.92,3064.58,3042.47,3057.27,326853455.0,none,0.0,持有,hold,1.0,1.093197083644297,-0.01629074294539723,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1059042.2124793183,1059042.2124793183,1.0590422124793182,0.990947102294827,-0.0003727426996380512,-0.0003727426996380512,0.0,False,1.1943913501724415,-0.1133205943542559
2023-11-08,000001.SH,3051.15,3062.99,3037.29,3052.37,335677834.0,none,0.0,持有,hold,1.0,1.0204676896713591,-0.017867370250008063,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1057344.8462535192,1057344.8462535192,1.057344846253519,0.9893588746272527,-0.0016027370824297504,-0.0016027370824297504,0.0,False,1.1943913501724415,-0.1147417083179112
2023-11-09,000001.SH,3047.65,3063.47,3045.83,3053.28,315621764.0,none,0.0,持有,hold,1.0,0.9889514657722074,-0.011275541595155536,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1057660.0714097393,1057660.0714097393,1.0576600714097393,0.989653831194088,0.00029812899484693567,0.0002981289948467136,2.220446049250313e-16,False,1.1943913501724415,-0.11447778715323209
2023-11-10,000001.SH,3043.56,3044.0,3027.09,3038.97,285546497.0,none,0.0,持有,hold,1.0,0.9111009626471216,-0.014441381546943521,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1052703.0692278647,1052703.0692278647,1.0527030692278647,0.9850155581485803,-0.0046867630875651045,-0.0046867630875649935,-1.1102230246251565e-16,False,1.1943913501724415,-0.11862801997362116
